<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
US1.WFC,0,12/12/16,09:31:40,56.700000000,100
US1.WFC,0,12/12/16,09:31:40,56.700000000,194
US1.WFC,0,12/12/16,09:31:53,56.670000000,700
US1.WFC,0,12/12/16,09:31:53,56.670000000,300
US1.WFC,0,12/12/16,09:32:02,56.610000000,100
US1.WFC,0,12/12/16,09:32:06,56.590000000,1100
US1.WFC,0,12/12/16,09:32:06,56.590000000,100
US1.WFC,0,12/12/16,09:32:08,56.600000000,900
US1.WFC,0,12/12/16,09:32:08,56.600000000,300
US1.WFC,0,12/12/16,09:32:19,56.590000000,200
US1.WFC,0,12/12/16,09:32:21,56.600000000,400
US1.WFC,0,12/12/16,09:32:28,56.630000000,100
US1.WFC,0,12/12/16,09:32:28,56.630000000,100
US1.WFC,0,12/12/16,09:32:28,56.630000000,100
US1.WFC,0,12/12/16,09:32:28,56.630000000,200
US1.WFC,0,12/12/16,09:32:28,56.630000000,100
US1.WFC,0,12/12/16,09:32:29,56.640000000,500
US1.WFC,0,12/12/16,09:32:33,56.660000000,200
US1.WFC,0,12/12/16,09:32:42,56.670000000,100
US1.WFC,0,12/12/16,09:32:42,56.670000000,100
US1.WFC,0,12/12/16,09:32:44,56.680000000,200
US1.WFC,0,12/12/16,09:32:45,56.670000000,400
US1.WFC,0,12/12/16,09:32:45,56.670000000,200
US1.WFC,0,12/12/16,09:32:45,56.670000000,100
US1.WFC,0,12/12/16,09:32:49,56.655000000,300
US1.WFC,0,12/12/16,09:32:52,56.650000000,100
US1.WFC,0,12/12/16,09:32:52,56.650000000,100
US1.WFC,0,12/12/16,09:32:52,56.640000000,100
US1.WFC,0,12/12/16,09:32:52,56.630000000,100
US1.WFC,0,12/12/16,09:32:52,56.660000000,200
US1.WFC,0,12/12/16,09:32:52,56.660000000,200
US1.WFC,0,12/12/16,09:32:52,56.660000000,200
US1.WFC,0,12/12/16,09:32:52,56.660000000,200
US1.WFC,0,12/12/16,09:32:52,56.670000000,200
US1.WFC,0,12/12/16,09:32:52,56.670000000,100
US1.WFC,0,12/12/16,09:32:52,56.670000000,100
US1.WFC,0,12/12/16,09:32:52,56.670000000,100
US1.WFC,0,12/12/16,09:32:52,56.670000000,200
US1.WFC,0,12/12/16,09:32:52,56.670000000,100
US1.WFC,0,12/12/16,09:32:53,56.680000000,400
US1.WFC,0,12/12/16,09:32:53,56.690000000,100
US1.WFC,0,12/12/16,09:32:54,56.700000000,100
US1.WFC,0,12/12/16,09:32:57,56.730000000,400
US1.WFC,0,12/12/16,09:32:59,56.740000000,600
US1.WFC,0,12/12/16,09:33:00,56.750000000,900
US1.WFC,0,12/12/16,09:33:09,56.750000000,100
US1.WFC,0,12/12/16,09:33:11,56.760000000,100
US1.WFC,0,12/12/16,09:33:11,56.760000000,800
US1.WFC,0,12/12/16,09:33:11,56.760000000,100
US1.WFC,0,12/12/16,09:33:11,56.760000000,501
US1.WFC,0,12/12/16,09:33:11,56.760000000,199
US1.WFC,0,12/12/16,09:33:11,56.760000000,100
US1.WFC,0,12/12/16,09:33:11,56.770000000,400
US1.WFC,0,12/12/16,09:33:13,56.760000000,100
US1.WFC,0,12/12/16,09:33:14,56.770000000,400
US1.WFC,0,12/12/16,09:33:15,56.780000000,100
US1.WFC,0,12/12/16,09:33:16,56.800000000,100
US1.WFC,0,12/12/16,09:33:19,56.800000000,100
US1.WFC,0,12/12/16,09:33:20,56.770000000,100
US1.WFC,0,12/12/16,09:33:21,56.770000000,100
US1.WFC,0,12/12/16,09:33:29,56.760000000,334
US1.WFC,0,12/12/16,09:33:30,56.760000000,100
US1.WFC,0,12/12/16,09:33:31,56.760000000,100
US1.WFC,0,12/12/16,09:33:33,56.750000000,200
US1.WFC,0,12/12/16,09:33:33,56.750000000,100
US1.WFC,0,12/12/16,09:33:35,56.760000000,100
US1.WFC,0,12/12/16,09:33:35,56.760000000,100
US1.WFC,0,12/12/16,09:33:35,56.760000000,100
US1.WFC,0,12/12/16,09:33:35,56.760000000,100
US1.WFC,0,12/12/16,09:33:47,56.750000000,100
US1.WFC,0,12/12/16,09:33:47,56.750000000,100
US1.WFC,0,12/12/16,09:33:51,56.750000000,100
US1.WFC,0,12/12/16,09:33:51,56.750000000,100
US1.WFC,0,12/12/16,09:33:51,56.750000000,100
US1.WFC,0,12/12/16,09:33:51,56.750000000,100
US1.WFC,0,12/12/16,09:33:54,56.760000000,200
US1.WFC,0,12/12/16,09:33:54,56.760000000,100
US1.WFC,0,12/12/16,09:33:59,56.750000000,100
US1.WFC,0,12/12/16,09:34:03,56.740000000,300
US1.WFC,0,12/12/16,09:34:04,56.760000000,100
US1.WFC,0,12/12/16,09:34:06,56.760000000,300
US1.WFC,0,12/12/16,09:34:08,56.770000000,100
US1.WFC,0,12/12/16,09:34:08,56.770000000,200
US1.WFC,0,12/12/16,09:34:08,56.770000000,250
US1.WFC,0,12/12/16,09:34:10,56.780000000,100
US1.WFC,0,12/12/16,09:34:10,56.780000000,391
US1.WFC,0,12/12/16,09:34:10,56.780000000,100
US1.WFC,0,12/12/16,09:34:11,56.770000000,100
US1.WFC,0,12/12/16,09:34:14,56.740000000,100
US1.WFC,0,12/12/16,09:34:14,56.740000000,100
US1.WFC,0,12/12/16,09:34:20,56.740000000,400
US1.WFC,0,12/12/16,09:34:20,56.740000000,100
US1.WFC,0,12/12/16,09:34:21,56.710000000,200
US1.WFC,0,12/12/16,09:34:22,56.710000000,100
US1.WFC,0,12/12/16,09:34:22,56.710000000,100
US1.WFC,0,12/12/16,09:34:26,56.725000000,538
US1.WFC,0,12/12/16,09:34:29,56.730000000,763
US1.WFC,0,12/12/16,09:34:36,56.710000000,100
US1.WFC,0,12/12/16,09:34:38,56.700000000,100
US1.WFC,0,12/12/16,09:34:52,56.680000000,200
US1.WFC,0,12/12/16,09:34:52,56.670000000,100
US1.WFC,0,12/12/16,09:34:52,56.670000000,100
US1.WFC,0,12/12/16,09:34:53,56.650000000,100
US1.WFC,0,12/12/16,09:34:55,56.650000000,300
US1.WFC,0,12/12/16,09:34:56,56.660000000,200
US1.WFC,0,12/12/16,09:34:56,56.660000000,600
US1.WFC,0,12/12/16,09:35:00,56.670000000,100
US1.WFC,0,12/12/16,09:35:08,56.700000000,100
US1.WFC,0,12/12/16,09:35:08,56.700000000,100
US1.WFC,0,12/12/16,09:35:10,56.760000000,100
US1.WFC,0,12/12/16,09:35:10,56.760000000,300
US1.WFC,0,12/12/16,09:35:10,56.780000000,100
US1.WFC,0,12/12/16,09:35:12,56.790000000,100
US1.WFC,0,12/12/16,09:35:13,56.800000000,100
US1.WFC,0,12/12/16,09:35:13,56.820000000,100
US1.WFC,0,12/12/16,09:35:14,56.840000000,100
US1.WFC,0,12/12/16,09:35:17,56.850000000,100
US1.WFC,0,12/12/16,09:35:17,56.820000000,100
US1.WFC,0,12/12/16,09:35:17,56.820000000,100
US1.WFC,0,12/12/16,09:35:19,56.780000000,300
US1.WFC,0,12/12/16,09:35:19,56.780000000,100
US1.WFC,0,12/12/16,09:35:19,56.770000000,100
US1.WFC,0,12/12/16,09:35:20,56.780000000,100
US1.WFC,0,12/12/16,09:35:21,56.800000000,100
US1.WFC,0,12/12/16,09:35:24,56.810000000,100
US1.WFC,0,12/12/16,09:35:24,56.820000000,100
US1.WFC,0,12/12/16,09:35:29,56.810000000,100
US1.WFC,0,12/12/16,09:35:30,56.810000000,500
US1.WFC,0,12/12/16,09:35:37,56.800000000,200
US1.WFC,0,12/12/16,09:35:37,56.800000000,100
US1.WFC,0,12/12/16,09:35:38,56.800000000,100
US1.WFC,0,12/12/16,09:35:38,56.790000000,100
US1.WFC,0,12/12/16,09:35:38,56.790000000,100
US1.WFC,0,12/12/16,09:35:40,56.790000000,100
US1.WFC,0,12/12/16,09:35:40,56.790000000,200
US1.WFC,0,12/12/16,09:35:40,56.790000000,100
US1.WFC,0,12/12/16,09:35:41,56.780000000,100
US1.WFC,0,12/12/16,09:35:41,56.790000000,300
US1.WFC,0,12/12/16,09:35:41,56.790000000,100
US1.WFC,0,12/12/16,09:35:43,56.790000000,100
US1.WFC,0,12/12/16,09:35:44,56.790000000,100
US1.WFC,0,12/12/16,09:35:44,56.790000000,100
US1.WFC,0,12/12/16,09:35:44,56.790000000,300
US1.WFC,0,12/12/16,09:35:45,56.780000000,100
US1.WFC,0,12/12/16,09:35:47,56.770000000,100
US1.WFC,0,12/12/16,09:35:47,56.770000000,100
US1.WFC,0,12/12/16,09:35:51,56.760000000,200
US1.WFC,0,12/12/16,09:35:52,56.760000000,100
US1.WFC,0,12/12/16,09:35:52,56.760000000,100
US1.WFC,0,12/12/16,09:35:56,56.750000000,198
US1.WFC,0,12/12/16,09:35:59,56.740000000,100
US1.WFC,0,12/12/16,09:36:01,56.760000000,100
US1.WFC,0,12/12/16,09:36:01,56.760000000,100
US1.WFC,0,12/12/16,09:36:06,56.755000000,100
US1.WFC,0,12/12/16,09:36:09,56.740000000,100
US1.WFC,0,12/12/16,09:36:10,56.750000000,100
US1.WFC,0,12/12/16,09:36:10,56.750000000,100
US1.WFC,0,12/12/16,09:36:10,56.750000000,100
US1.WFC,0,12/12/16,09:36:11,56.760000000,100
US1.WFC,0,12/12/16,09:36:15,56.760000000,100
US1.WFC,0,12/12/16,09:36:15,56.760000000,100
US1.WFC,0,12/12/16,09:36:16,56.750000000,100
US1.WFC,0,12/12/16,09:36:16,56.760000000,100
US1.WFC,0,12/12/16,09:36:16,56.760000000,100
US1.WFC,0,12/12/16,09:36:16,56.760000000,500
US1.WFC,0,12/12/16,09:36:16,56.760000000,100
US1.WFC,0,12/12/16,09:36:16,56.750000000,100
US1.WFC,0,12/12/16,09:36:16,56.750000000,100
US1.WFC,0,12/12/16,09:36:16,56.740000000,200
US1.WFC,0,12/12/16,09:36:16,56.740000000,100
US1.WFC,0,12/12/16,09:36:16,56.740000000,100
US1.WFC,0,12/12/16,09:36:17,56.740000000,100
US1.WFC,0,12/12/16,09:36:17,56.740000000,100
US1.WFC,0,12/12/16,09:36:17,56.740000000,100
US1.WFC,0,12/12/16,09:36:22,56.740000000,100
US1.WFC,0,12/12/16,09:36:22,56.740000000,100
US1.WFC,0,12/12/16,09:36:22,56.740000000,100
US1.WFC,0,12/12/16,09:36:22,56.740000000,100
US1.WFC,0,12/12/16,09:36:26,56.740000000,300
US1.WFC,0,12/12/16,09:36:32,56.740000000,100
US1.WFC,0,12/12/16,09:36:32,56.740000000,100
US1.WFC,0,12/12/16,09:36:36,56.740000000,1200
US1.WFC,0,12/12/16,09:36:37,56.750000000,100
US1.WFC,0,12/12/16,09:36:37,56.750000000,300
US1.WFC,0,12/12/16,09:36:42,56.760000000,200
US1.WFC,0,12/12/16,09:36:42,56.760000000,100
US1.WFC,0,12/12/16,09:36:43,56.780000000,100
US1.WFC,0,12/12/16,09:36:43,56.780000000,100
US1.WFC,0,12/12/16,09:37:10,56.810000000,190
US1.WFC,0,12/12/16,09:37:10,56.810000000,100
US1.WFC,0,12/12/16,09:37:13,56.810000000,100
US1.WFC,0,12/12/16,09:37:13,56.810000000,100
US1.WFC,0,12/12/16,09:37:13,56.810000000,100
US1.WFC,0,12/12/16,09:37:13,56.820000000,100
US1.WFC,0,12/12/16,09:37:25,56.800000000,100
US1.WFC,0,12/12/16,09:37:33,56.805000000,100
US1.WFC,0,12/12/16,09:37:33,56.810000000,100
US1.WFC,0,12/12/16,09:37:33,56.810000000,1100
US1.WFC,0,12/12/16,09:37:33,56.810000000,100
US1.WFC,0,12/12/16,09:37:33,56.810000000,100
US1.WFC,0,12/12/16,09:37:33,56.820000000,100
US1.WFC,0,12/12/16,09:37:33,56.820000000,100
US1.WFC,0,12/12/16,09:37:33,56.820000000,100
US1.WFC,0,12/12/16,09:37:33,56.820000000,100
US1.WFC,0,12/12/16,09:37:33,56.820000000,100
US1.WFC,0,12/12/16,09:37:33,56.830000000,100
US1.WFC,0,12/12/16,09:37:33,56.825000000,100
US1.WFC,0,12/12/16,09:37:33,56.820000000,200
US1.WFC,0,12/12/16,09:37:45,56.770000000,100
US1.WFC,0,12/12/16,09:37:45,56.770000000,100
US1.WFC,0,12/12/16,09:37:45,56.770000000,128
US1.WFC,0,12/12/16,09:37:48,56.780000000,100
US1.WFC,0,12/12/16,09:37:48,56.780000000,100
US1.WFC,0,12/12/16,09:37:48,56.780000000,100
US1.WFC,0,12/12/16,09:37:48,56.780000000,100
US1.WFC,0,12/12/16,09:37:48,56.790000000,100
US1.WFC,0,12/12/16,09:37:48,56.780000000,100
US1.WFC,0,12/12/16,09:37:48,56.800000000,100
US1.WFC,0,12/12/16,09:37:48,56.800000000,100
US1.WFC,0,12/12/16,09:37:50,56.790000000,100
US1.WFC,0,12/12/16,09:37:50,56.790000000,100
US1.WFC,0,12/12/16,09:37:50,56.780000000,100
US1.WFC,0,12/12/16,09:37:50,56.780000000,100
US1.WFC,0,12/12/16,09:37:50,56.780000000,100
US1.WFC,0,12/12/16,09:37:52,56.770000000,100
US1.WFC,0,12/12/16,09:37:52,56.770000000,100
US1.WFC,0,12/12/16,09:37:54,56.760000000,200
US1.WFC,0,12/12/16,09:37:54,56.750000000,100
US1.WFC,0,12/12/16,09:37:54,56.750000000,100
US1.WFC,0,12/12/16,09:37:55,56.760000000,100
US1.WFC,0,12/12/16,09:37:58,56.760000000,100
US1.WFC,0,12/12/16,09:37:58,56.760000000,100
US1.WFC,0,12/12/16,09:37:58,56.760000000,100
US1.WFC,0,12/12/16,09:37:58,56.760000000,100
US1.WFC,0,12/12/16,09:37:58,56.750000000,100
US1.WFC,0,12/12/16,09:37:58,56.750000000,100
US1.WFC,0,12/12/16,09:37:58,56.750000000,100
US1.WFC,0,12/12/16,09:37:58,56.740000000,100
US1.WFC,0,12/12/16,09:37:58,56.740000000,100
US1.WFC,0,12/12/16,09:37:58,56.740000000,100
US1.WFC,0,12/12/16,09:37:58,56.740000000,100
US1.WFC,0,12/12/16,09:37:58,56.740000000,100
US1.WFC,0,12/12/16,09:37:58,56.740000000,100
US1.WFC,0,12/12/16,09:37:58,56.740000000,100
US1.WFC,0,12/12/16,09:38:05,56.730000000,327
US1.WFC,0,12/12/16,09:38:05,56.730000000,173
US1.WFC,0,12/12/16,09:38:05,56.730000000,127
US1.WFC,0,12/12/16,09:38:09,56.740000000,100
US1.WFC,0,12/12/16,09:38:09,56.740000000,200
US1.WFC,0,12/12/16,09:38:11,56.760000000,100
US1.WFC,0,12/12/16,09:38:12,56.750000000,100
US1.WFC,0,12/12/16,09:38:12,56.730000000,100
US1.WFC,0,12/12/16,09:38:12,56.730000000,100
US1.WFC,0,12/12/16,09:38:12,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,200
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.720000000,100
US1.WFC,0,12/12/16,09:38:13,56.725000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,200
US1.WFC,0,12/12/16,09:38:13,56.730000000,200
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.720000000,100
US1.WFC,0,12/12/16,09:38:13,56.720000000,100
US1.WFC,0,12/12/16,09:38:13,56.720000000,100
US1.WFC,0,12/12/16,09:38:13,56.710000000,100
US1.WFC,0,12/12/16,09:38:13,56.710000000,100
US1.WFC,0,12/12/16,09:38:13,56.710000000,100
US1.WFC,0,12/12/16,09:38:13,56.710000000,100
US1.WFC,0,12/12/16,09:38:13,56.740000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.730000000,100
US1.WFC,0,12/12/16,09:38:13,56.720000000,100
US1.WFC,0,12/12/16,09:38:17,56.730000000,100
US1.WFC,0,12/12/16,09:38:17,56.730000000,100
US1.WFC,0,12/12/16,09:38:20,56.730000000,200
US1.WFC,0,12/12/16,09:38:20,56.730000000,100
US1.WFC,0,12/12/16,09:38:24,56.740000000,100
US1.WFC,0,12/12/16,09:38:24,56.740000000,600
US1.WFC,0,12/12/16,09:38:28,56.790000000,100
US1.WFC,0,12/12/16,09:38:29,56.790000000,100
US1.WFC,0,12/12/16,09:38:29,56.790000000,100
US1.WFC,0,12/12/16,09:38:29,56.780000000,100
US1.WFC,0,12/12/16,09:38:29,56.780000000,100
US1.WFC,0,12/12/16,09:38:29,56.780000000,100
US1.WFC,0,12/12/16,09:38:33,56.770000000,100
US1.WFC,0,12/12/16,09:38:36,56.770000000,100
US1.WFC,0,12/12/16,09:38:36,56.770000000,400
US1.WFC,0,12/12/16,09:38:48,56.780000000,600
US1.WFC,0,12/12/16,09:38:51,56.790000000,200
US1.WFC,0,12/12/16,09:38:51,56.790000000,100
US1.WFC,0,12/12/16,09:38:57,56.790000000,100
US1.WFC,0,12/12/16,09:38:57,56.790000000,100
US1.WFC,0,12/12/16,09:39:11,56.785000000,100
US1.WFC,0,12/12/16,09:39:13,56.785000000,200
US1.WFC,0,12/12/16,09:39:14,56.790000000,200
US1.WFC,0,12/12/16,09:39:14,56.790000000,100
US1.WFC,0,12/12/16,09:39:14,56.790000000,100
US1.WFC,0,12/12/16,09:39:14,56.790000000,100
US1.WFC,0,12/12/16,09:39:14,56.790000000,100
US1.WFC,0,12/12/16,09:39:14,56.790000000,200
US1.WFC,0,12/12/16,09:39:19,56.785000000,200
US1.WFC,0,12/12/16,09:39:19,56.790000000,100
US1.WFC,0,12/12/16,09:39:19,56.790000000,100
US1.WFC,0,12/12/16,09:39:27,56.785000000,400
US1.WFC,0,12/12/16,09:39:28,56.790000000,100
US1.WFC,0,12/12/16,09:39:28,56.790000000,100
US1.WFC,0,12/12/16,09:39:28,56.790000000,100
US1.WFC,0,12/12/16,09:39:28,56.790000000,200
US1.WFC,0,12/12/16,09:39:28,56.800000000,100
US1.WFC,0,12/12/16,09:39:28,56.800000000,100
US1.WFC,0,12/12/16,09:39:28,56.800000000,100
US1.WFC,0,12/12/16,09:39:28,56.800000000,100
US1.WFC,0,12/12/16,09:39:28,56.800000000,100
US1.WFC,0,12/12/16,09:39:28,56.800000000,100
US1.WFC,0,12/12/16,09:39:28,56.810000000,100
US1.WFC,0,12/12/16,09:39:29,56.810000000,960
US1.WFC,0,12/12/16,09:39:29,56.820000000,358
US1.WFC,0,12/12/16,09:39:30,56.820000000,1600
US1.WFC,0,12/12/16,09:39:35,56.820000000,100
US1.WFC,0,12/12/16,09:39:35,56.820000000,100
US1.WFC,0,12/12/16,09:39:45,56.820000000,100
US1.WFC,0,12/12/16,09:39:55,56.820000000,140
US1.WFC,0,12/12/16,09:39:55,56.830000000,900
US1.WFC,0,12/12/16,09:39:55,56.830000000,100
US1.WFC,0,12/12/16,09:40:03,56.820000000,100
US1.WFC,0,12/12/16,09:40:04,56.810000000,100
US1.WFC,0,12/12/16,09:40:06,56.810000000,100
US1.WFC,0,12/12/16,09:40:06,56.810000000,300
US1.WFC,0,12/12/16,09:40:06,56.810000000,100
US1.WFC,0,12/12/16,09:40:10,56.820000000,199
US1.WFC,0,12/12/16,09:40:10,56.820000000,100
US1.WFC,0,12/12/16,09:40:10,56.820000000,100
US1.WFC,0,12/12/16,09:40:10,56.820000000,100
US1.WFC,0,12/12/16,09:40:10,56.820000000,100
US1.WFC,0,12/12/16,09:40:10,56.820000000,299
US1.WFC,0,12/12/16,09:40:11,56.820000000,100
US1.WFC,0,12/12/16,09:40:11,56.830000000,100
US1.WFC,0,12/12/16,09:40:11,56.830000000,100
US1.WFC,0,12/12/16,09:40:16,56.850000000,100
US1.WFC,0,12/12/16,09:40:20,56.840000000,100
US1.WFC,0,12/12/16,09:40:27,56.830000000,100
US1.WFC,0,12/12/16,09:40:40,56.800000000,100
US1.WFC,0,12/12/16,09:40:44,56.800000000,100
US1.WFC,0,12/12/16,09:40:45,56.780000000,100
US1.WFC,0,12/12/16,09:40:45,56.780000000,100
US1.WFC,0,12/12/16,09:40:54,56.790000000,100
US1.WFC,0,12/12/16,09:40:55,56.800000000,100
US1.WFC,0,12/12/16,09:41:09,56.795000000,400
US1.WFC,0,12/12/16,09:41:09,56.800000000,100
US1.WFC,0,12/12/16,09:41:09,56.800000000,100
US1.WFC,0,12/12/16,09:41:23,56.790000000,100
US1.WFC,0,12/12/16,09:41:25,56.790000000,100
US1.WFC,0,12/12/16,09:41:26,56.800000000,100
US1.WFC,0,12/12/16,09:41:26,56.800000000,100
US1.WFC,0,12/12/16,09:41:26,56.800000000,343
US1.WFC,0,12/12/16,09:41:26,56.800000000,457
US1.WFC,0,12/12/16,09:41:28,56.800000000,100
US1.WFC,0,12/12/16,09:41:28,56.800000000,100
US1.WFC,0,12/12/16,09:41:28,56.800000000,100
US1.WFC,0,12/12/16,09:41:49,56.810000000,1004
US1.WFC,0,12/12/16,09:41:49,56.810000000,146
US1.WFC,0,12/12/16,09:41:50,56.820000000,100
US1.WFC,0,12/12/16,09:41:50,56.820000000,100
US1.WFC,0,12/12/16,09:41:50,56.820000000,100
US1.WFC,0,12/12/16,09:41:50,56.820000000,100
US1.WFC,0,12/12/16,09:41:50,56.820000000,100
US1.WFC,0,12/12/16,09:41:51,56.820000000,100
US1.WFC,0,12/12/16,09:41:52,56.810000000,100
US1.WFC,0,12/12/16,09:41:52,56.810000000,100
US1.WFC,0,12/12/16,09:41:58,56.800000000,100
US1.WFC,0,12/12/16,09:41:58,56.800000000,100
US1.WFC,0,12/12/16,09:41:58,56.800000000,100
US1.WFC,0,12/12/16,09:41:58,56.800000000,100
US1.WFC,0,12/12/16,09:41:58,56.800000000,100
US1.WFC,0,12/12/16,09:41:58,56.800000000,100
US1.WFC,0,12/12/16,09:41:58,56.800000000,100
US1.WFC,0,12/12/16,09:41:59,56.810000000,100
US1.WFC,0,12/12/16,09:41:59,56.810000000,100
US1.WFC,0,12/12/16,09:41:59,56.810000000,100
US1.WFC,0,12/12/16,09:41:59,56.810000000,100
US1.WFC,0,12/12/16,09:41:59,56.810000000,100
US1.WFC,0,12/12/16,09:41:59,56.810000000,100
US1.WFC,0,12/12/16,09:41:59,56.810000000,100
US1.WFC,0,12/12/16,09:42:02,56.810000000,100
US1.WFC,0,12/12/16,09:42:03,56.810000000,100
US1.WFC,0,12/12/16,09:42:03,56.810000000,100
US1.WFC,0,12/12/16,09:42:03,56.810000000,100
US1.WFC,0,12/12/16,09:42:10,56.810000000,100
US1.WFC,0,12/12/16,09:42:10,56.810000000,100
US1.WFC,0,12/12/16,09:42:10,56.810000000,100
US1.WFC,0,12/12/16,09:42:16,56.820000000,100
US1.WFC,0,12/12/16,09:42:16,56.820000000,400
US1.WFC,0,12/12/16,09:42:16,56.820000000,104
US1.WFC,0,12/12/16,09:42:16,56.820000000,496
US1.WFC,0,12/12/16,09:42:18,56.830000000,100
US1.WFC,0,12/12/16,09:42:19,56.830000000,100
US1.WFC,0,12/12/16,09:42:19,56.830000000,300
US1.WFC,0,12/12/16,09:42:19,56.830000000,200
US1.WFC,0,12/12/16,09:42:19,56.830000000,100
US1.WFC,0,12/12/16,09:42:19,56.830000000,100
