<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
US2.CSCO,0,12/12/16,09:32:44,30.160000000,100
US2.CSCO,0,12/12/16,09:32:44,30.160000000,295
US2.CSCO,0,12/12/16,09:32:44,30.160000000,500
US2.CSCO,0,12/12/16,09:32:44,30.170000000,200
US2.CSCO,0,12/12/16,09:32:45,30.170000000,100
US2.CSCO,0,12/12/16,09:32:45,30.170000000,100
US2.CSCO,0,12/12/16,09:32:45,30.170000000,300
US2.CSCO,0,12/12/16,09:32:45,30.170000000,100
US2.CSCO,0,12/12/16,09:32:45,30.170000000,100
US2.CSCO,0,12/12/16,09:32:49,30.160000000,100
US2.CSCO,0,12/12/16,09:32:50,30.160000000,100
US2.CSCO,0,12/12/16,09:32:51,30.170000000,100
US2.CSCO,0,12/12/16,09:32:53,30.180000000,100
US2.CSCO,0,12/12/16,09:32:53,30.180000000,290
US2.CSCO,0,12/12/16,09:32:53,30.180000000,346
US2.CSCO,0,12/12/16,09:32:53,30.180000000,200
US2.CSCO,0,12/12/16,09:32:53,30.180000000,100
US2.CSCO,0,12/12/16,09:32:58,30.180000000,100
US2.CSCO,0,12/12/16,09:32:59,30.180000000,100
US2.CSCO,0,12/12/16,09:33:01,30.180000000,500
US2.CSCO,0,12/12/16,09:33:04,30.170000000,300
US2.CSCO,0,12/12/16,09:33:04,30.170000000,500
US2.CSCO,0,12/12/16,09:33:04,30.180000000,100
US2.CSCO,0,12/12/16,09:33:04,30.180000000,100
US2.CSCO,0,12/12/16,09:33:04,30.180000000,200
US2.CSCO,0,12/12/16,09:33:04,30.180000000,600
US2.CSCO,0,12/12/16,09:33:12,30.160000000,100
US2.CSCO,0,12/12/16,09:33:12,30.160000000,400
US2.CSCO,0,12/12/16,09:33:14,30.150000000,100
US2.CSCO,0,12/12/16,09:33:14,30.150000000,100
US2.CSCO,0,12/12/16,09:33:25,30.150000000,100
US2.CSCO,0,12/12/16,09:33:25,30.150000000,100
US2.CSCO,0,12/12/16,09:33:29,30.160000000,100
US2.CSCO,0,12/12/16,09:33:30,30.170000000,100
US2.CSCO,0,12/12/16,09:33:36,30.170000000,100
US2.CSCO,0,12/12/16,09:33:36,30.170000000,100
US2.CSCO,0,12/12/16,09:33:40,30.150000000,100
US2.CSCO,0,12/12/16,09:33:45,30.155000000,100
US2.CSCO,0,12/12/16,09:33:48,30.145000000,100
US2.CSCO,0,12/12/16,09:33:48,30.140000000,300
US2.CSCO,0,12/12/16,09:33:51,30.150000000,100
US2.CSCO,0,12/12/16,09:33:52,30.150000000,155
US2.CSCO,0,12/12/16,09:33:54,30.150000000,100
US2.CSCO,0,12/12/16,09:34:03,30.155000000,100
US2.CSCO,0,12/12/16,09:34:08,30.150000000,100
US2.CSCO,0,12/12/16,09:34:18,30.140000000,100
US2.CSCO,0,12/12/16,09:34:20,30.140000000,195
US2.CSCO,0,12/12/16,09:34:21,30.130000000,100
US2.CSCO,0,12/12/16,09:34:21,30.130000000,100
US2.CSCO,0,12/12/16,09:34:29,30.140000000,100
US2.CSCO,0,12/12/16,09:34:29,30.150000000,100
US2.CSCO,0,12/12/16,09:34:29,30.150000000,300
US2.CSCO,0,12/12/16,09:34:31,30.150000000,100
US2.CSCO,0,12/12/16,09:34:31,30.150000000,100
US2.CSCO,0,12/12/16,09:34:31,30.150000000,100
US2.CSCO,0,12/12/16,09:34:31,30.150000000,200
US2.CSCO,0,12/12/16,09:34:47,30.130000000,100
US2.CSCO,0,12/12/16,09:34:47,30.130000000,200
US2.CSCO,0,12/12/16,09:34:47,30.130000000,200
US2.CSCO,0,12/12/16,09:34:47,30.130000000,100
US2.CSCO,0,12/12/16,09:34:59,30.130000000,100
US2.CSCO,0,12/12/16,09:34:59,30.130000000,100
US2.CSCO,0,12/12/16,09:35:00,30.125000000,100
US2.CSCO,0,12/12/16,09:35:19,30.100000000,100
US2.CSCO,0,12/12/16,09:35:20,30.100000000,100
US2.CSCO,0,12/12/16,09:35:20,30.100000000,100
US2.CSCO,0,12/12/16,09:35:23,30.100000000,200
US2.CSCO,0,12/12/16,09:35:23,30.100000000,100
US2.CSCO,0,12/12/16,09:35:27,30.110000000,100
US2.CSCO,0,12/12/16,09:35:34,30.100000000,100
US2.CSCO,0,12/12/16,09:35:34,30.100000000,100
US2.CSCO,0,12/12/16,09:35:35,30.100000000,100
US2.CSCO,0,12/12/16,09:35:56,30.080000000,100
US2.CSCO,0,12/12/16,09:35:56,30.080000000,100
US2.CSCO,0,12/12/16,09:35:56,30.080000000,300
US2.CSCO,0,12/12/16,09:36:06,30.080000000,300
US2.CSCO,0,12/12/16,09:36:06,30.080000000,100
US2.CSCO,0,12/12/16,09:36:06,30.080000000,100
US2.CSCO,0,12/12/16,09:36:11,30.080000000,100
US2.CSCO,0,12/12/16,09:36:11,30.080000000,200
US2.CSCO,0,12/12/16,09:36:11,30.080000000,100
US2.CSCO,0,12/12/16,09:36:11,30.080000000,100
US2.CSCO,0,12/12/16,09:36:11,30.080000000,100
US2.CSCO,0,12/12/16,09:36:11,30.080000000,200
US2.CSCO,0,12/12/16,09:36:11,30.080000000,200
US2.CSCO,0,12/12/16,09:36:11,30.080000000,200
US2.CSCO,0,12/12/16,09:36:12,30.075000000,100
US2.CSCO,0,12/12/16,09:36:12,30.075000000,100
US2.CSCO,0,12/12/16,09:36:29,30.075000000,100
US2.CSCO,0,12/12/16,09:36:29,30.080000000,200
US2.CSCO,0,12/12/16,09:36:29,30.080000000,100
US2.CSCO,0,12/12/16,09:36:29,30.080000000,100
US2.CSCO,0,12/12/16,09:36:29,30.080000000,300
US2.CSCO,0,12/12/16,09:36:29,30.080000000,100
US2.CSCO,0,12/12/16,09:36:43,30.080000000,100
US2.CSCO,0,12/12/16,09:36:43,30.080000000,100
US2.CSCO,0,12/12/16,09:36:43,30.080000000,200
US2.CSCO,0,12/12/16,09:36:43,30.075000000,100
US2.CSCO,0,12/12/16,09:36:43,30.070000000,400
US2.CSCO,0,12/12/16,09:36:43,30.070000000,100
US2.CSCO,0,12/12/16,09:36:43,30.070000000,100
US2.CSCO,0,12/12/16,09:36:45,30.075000000,100
US2.CSCO,0,12/12/16,09:36:51,30.075000000,100
US2.CSCO,0,12/12/16,09:36:58,30.075000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,300
US2.CSCO,0,12/12/16,09:37:19,30.080000000,400
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,200
US2.CSCO,0,12/12/16,09:37:19,30.080000000,200
US2.CSCO,0,12/12/16,09:37:19,30.080000000,300
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,400
US2.CSCO,0,12/12/16,09:37:19,30.080000000,300
US2.CSCO,0,12/12/16,09:37:19,30.080000000,300
US2.CSCO,0,12/12/16,09:37:19,30.080000000,200
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:19,30.080000000,100
US2.CSCO,0,12/12/16,09:37:21,30.090000000,200
US2.CSCO,0,12/12/16,09:37:27,30.100000000,100
US2.CSCO,0,12/12/16,09:37:27,30.100000000,100
US2.CSCO,0,12/12/16,09:37:27,30.100000000,100
US2.CSCO,0,12/12/16,09:37:27,30.100000000,300
US2.CSCO,0,12/12/16,09:37:33,30.100000000,100
US2.CSCO,0,12/12/16,09:37:34,30.095000000,100
US2.CSCO,0,12/12/16,09:37:34,30.095000000,100
US2.CSCO,0,12/12/16,09:37:34,30.090000000,100
US2.CSCO,0,12/12/16,09:37:43,30.080000000,100
US2.CSCO,0,12/12/16,09:37:48,30.090000000,100
US2.CSCO,0,12/12/16,09:37:48,30.090000000,100
US2.CSCO,0,12/12/16,09:37:48,30.090000000,100
US2.CSCO,0,12/12/16,09:37:48,30.090000000,131
US2.CSCO,0,12/12/16,09:37:48,30.090000000,331
US2.CSCO,0,12/12/16,09:37:48,30.090000000,669
US2.CSCO,0,12/12/16,09:37:54,30.080000000,200
US2.CSCO,0,12/12/16,09:38:07,30.080000000,100
US2.CSCO,0,12/12/16,09:38:07,30.080000000,300
US2.CSCO,0,12/12/16,09:38:09,30.090000000,422
US2.CSCO,0,12/12/16,09:38:09,30.090000000,100
US2.CSCO,0,12/12/16,09:38:09,30.090000000,200
US2.CSCO,0,12/12/16,09:38:23,30.090000000,100
US2.CSCO,0,12/12/16,09:38:28,30.080000000,100
US2.CSCO,0,12/12/16,09:38:28,30.080000000,100
US2.CSCO,0,12/12/16,09:38:32,30.080000000,200
US2.CSCO,0,12/12/16,09:38:42,30.070000000,100
US2.CSCO,0,12/12/16,09:38:42,30.070000000,200
US2.CSCO,0,12/12/16,09:38:48,30.090000000,100
US2.CSCO,0,12/12/16,09:38:48,30.090000000,100
US2.CSCO,0,12/12/16,09:39:04,30.080000000,100
US2.CSCO,0,12/12/16,09:39:12,30.090000000,100
US2.CSCO,0,12/12/16,09:39:12,30.090000000,100
US2.CSCO,0,12/12/16,09:39:12,30.090000000,100
US2.CSCO,0,12/12/16,09:39:24,30.090000000,125
US2.CSCO,0,12/12/16,09:39:24,30.090000000,200
US2.CSCO,0,12/12/16,09:39:24,30.090000000,200
US2.CSCO,0,12/12/16,09:39:25,30.090000000,100
US2.CSCO,0,12/12/16,09:39:28,30.100000000,100
US2.CSCO,0,12/12/16,09:39:28,30.100000000,200
US2.CSCO,0,12/12/16,09:39:29,30.100000000,100
US2.CSCO,0,12/12/16,09:39:29,30.100000000,100
US2.CSCO,0,12/12/16,09:39:35,30.100000000,100
US2.CSCO,0,12/12/16,09:39:35,30.100000000,600
US2.CSCO,0,12/12/16,09:39:37,30.100000000,100
US2.CSCO,0,12/12/16,09:39:43,30.100000000,100
US2.CSCO,0,12/12/16,09:39:46,30.100000000,200
US2.CSCO,0,12/12/16,09:39:49,30.100000000,100
US2.CSCO,0,12/12/16,09:39:49,30.100000000,100
US2.CSCO,0,12/12/16,09:39:49,30.100000000,100
US2.CSCO,0,12/12/16,09:39:55,30.110000000,100
US2.CSCO,0,12/12/16,09:39:55,30.110000000,100
US2.CSCO,0,12/12/16,09:40:11,30.110000000,100
US2.CSCO,0,12/12/16,09:40:11,30.120000000,120
US2.CSCO,0,12/12/16,09:40:20,30.100000000,200
US2.CSCO,0,12/12/16,09:40:34,30.100000000,100
US2.CSCO,0,12/12/16,09:41:35,30.080000000,100
US2.CSCO,0,12/12/16,09:41:38,30.080000000,200
US2.CSCO,0,12/12/16,09:41:38,30.080000000,200
US2.CSCO,0,12/12/16,09:41:38,30.080000000,200
US2.CSCO,0,12/12/16,09:41:38,30.080000000,100
US2.CSCO,0,12/12/16,09:41:44,30.080000000,300
US2.CSCO,0,12/12/16,09:41:44,30.080000000,300
US2.CSCO,0,12/12/16,09:41:46,30.090000000,100
US2.CSCO,0,12/12/16,09:41:46,30.090000000,100
US2.CSCO,0,12/12/16,09:41:55,30.090000000,300
US2.CSCO,0,12/12/16,09:41:55,30.090000000,200
US2.CSCO,0,12/12/16,09:41:55,30.090000000,100
US2.CSCO,0,12/12/16,09:41:55,30.090000000,100
US2.CSCO,0,12/12/16,09:42:00,30.090000000,100
US2.CSCO,0,12/12/16,09:42:00,30.090000000,100
US2.CSCO,0,12/12/16,09:42:01,30.090000000,100
US2.CSCO,0,12/12/16,09:42:11,30.100000000,300
US2.CSCO,0,12/12/16,09:42:12,30.100000000,300
US2.CSCO,0,12/12/16,09:42:12,30.100000000,200
US2.CSCO,0,12/12/16,09:42:12,30.100000000,300
US2.CSCO,0,12/12/16,09:42:12,30.100000000,200
US2.CSCO,0,12/12/16,09:42:12,30.100000000,100
US2.CSCO,0,12/12/16,09:42:15,30.090000000,300
US2.CSCO,0,12/12/16,09:42:15,30.090000000,200
US2.CSCO,0,12/12/16,09:42:15,30.090000000,300
US2.CSCO,0,12/12/16,09:42:15,30.090000000,200
US2.CSCO,0,12/12/16,09:42:20,30.100000000,100
US2.CSCO,0,12/12/16,09:42:20,30.100000000,200
US2.CSCO,0,12/12/16,09:42:20,30.100000000,100
US2.CSCO,0,12/12/16,09:42:20,30.100000000,300
US2.CSCO,0,12/12/16,09:42:20,30.100000000,300
US2.CSCO,0,12/12/16,09:42:20,30.100000000,100
US2.CSCO,0,12/12/16,09:42:26,30.110000000,200
US2.CSCO,0,12/12/16,09:42:26,30.110000000,200
US2.CSCO,0,12/12/16,09:42:26,30.110000000,100
US2.CSCO,0,12/12/16,09:42:26,30.110000000,100
US2.CSCO,0,12/12/16,09:42:26,30.110000000,100
US2.CSCO,0,12/12/16,09:42:26,30.110000000,100
US2.CSCO,0,12/12/16,09:42:41,30.110000000,300
US2.CSCO,0,12/12/16,09:42:41,30.110000000,100
US2.CSCO,0,12/12/16,09:42:52,30.100000000,300
US2.CSCO,0,12/12/16,09:42:55,30.100000000,100
US2.CSCO,0,12/12/16,09:43:08,30.100000000,100
US2.CSCO,0,12/12/16,09:43:08,30.100000000,800
US2.CSCO,0,12/12/16,09:43:08,30.100000000,300
US2.CSCO,0,12/12/16,09:43:13,30.090000000,100
US2.CSCO,0,12/12/16,09:43:37,30.090000000,100
US2.CSCO,0,12/12/16,09:43:37,30.090000000,100
US2.CSCO,0,12/12/16,09:43:41,30.080000000,100
US2.CSCO,0,12/12/16,09:43:43,30.070000000,300
US2.CSCO,0,12/12/16,09:43:43,30.070000000,500
US2.CSCO,0,12/12/16,09:43:43,30.070000000,300
US2.CSCO,0,12/12/16,09:43:43,30.070000000,300
US2.CSCO,0,12/12/16,09:43:43,30.070000000,200
US2.CSCO,0,12/12/16,09:43:43,30.070000000,200
US2.CSCO,0,12/12/16,09:43:43,30.070000000,100
US2.CSCO,0,12/12/16,09:43:55,30.080000000,100
US2.CSCO,0,12/12/16,09:44:02,30.090000000,200
US2.CSCO,0,12/12/16,09:44:08,30.090000000,100
US2.CSCO,0,12/12/16,09:44:08,30.090000000,205
US2.CSCO,0,12/12/16,09:44:08,30.090000000,200
US2.CSCO,0,12/12/16,09:44:08,30.080000000,400
US2.CSCO,0,12/12/16,09:44:08,30.080000000,400
US2.CSCO,0,12/12/16,09:44:08,30.080000000,200
US2.CSCO,0,12/12/16,09:44:08,30.080000000,206
US2.CSCO,0,12/12/16,09:44:08,30.080000000,100
US2.CSCO,0,12/12/16,09:44:08,30.080000000,106
US2.CSCO,0,12/12/16,09:44:30,30.080000000,275
US2.CSCO,0,12/12/16,09:44:30,30.080000000,100
US2.CSCO,0,12/12/16,09:44:38,30.070000000,200
US2.CSCO,0,12/12/16,09:44:38,30.070000000,200
US2.CSCO,0,12/12/16,09:44:38,30.070000000,200
US2.CSCO,0,12/12/16,09:44:38,30.070000000,300
US2.CSCO,0,12/12/16,09:44:38,30.070000000,375
US2.CSCO,0,12/12/16,09:44:38,30.080000000,200
US2.CSCO,0,12/12/16,09:44:38,30.080000000,100
US2.CSCO,0,12/12/16,09:44:38,30.080000000,100
US2.CSCO,0,12/12/16,09:44:43,30.080000000,300
US2.CSCO,0,12/12/16,09:44:43,30.080000000,100
US2.CSCO,0,12/12/16,09:44:43,30.080000000,514
US2.CSCO,0,12/12/16,09:44:56,30.070000000,100
US2.CSCO,0,12/12/16,09:44:56,30.070000000,100
US2.CSCO,0,12/12/16,09:44:56,30.070000000,100
US2.CSCO,0,12/12/16,09:44:56,30.070000000,300
US2.CSCO,0,12/12/16,09:44:56,30.070000000,100
US2.CSCO,0,12/12/16,09:44:56,30.070000000,100
US2.CSCO,0,12/12/16,09:44:58,30.060000000,200
US2.CSCO,0,12/12/16,09:45:00,30.060000000,200
US2.CSCO,0,12/12/16,09:45:00,30.060000000,300
US2.CSCO,0,12/12/16,09:45:00,30.060000000,300
US2.CSCO,0,12/12/16,09:45:00,30.070000000,100
US2.CSCO,0,12/12/16,09:45:00,30.070000000,300
US2.CSCO,0,12/12/16,09:45:00,30.070000000,100
US2.CSCO,0,12/12/16,09:45:00,30.070000000,100
US2.CSCO,0,12/12/16,09:45:00,30.070000000,200
US2.CSCO,0,12/12/16,09:45:02,30.070000000,100
US2.CSCO,0,12/12/16,09:45:02,30.070000000,100
US2.CSCO,0,12/12/16,09:45:02,30.070000000,100
US2.CSCO,0,12/12/16,09:45:03,30.080000000,200
US2.CSCO,0,12/12/16,09:45:03,30.080000000,200
US2.CSCO,0,12/12/16,09:45:03,30.080000000,100
US2.CSCO,0,12/12/16,09:45:03,30.080000000,100
US2.CSCO,0,12/12/16,09:45:04,30.090000000,297
US2.CSCO,0,12/12/16,09:45:04,30.090000000,200
US2.CSCO,0,12/12/16,09:45:04,30.090000000,300
US2.CSCO,0,12/12/16,09:45:04,30.090000000,100
US2.CSCO,0,12/12/16,09:45:04,30.090000000,200
US2.CSCO,0,12/12/16,09:45:04,30.090000000,100
US2.CSCO,0,12/12/16,09:45:04,30.090000000,100
US2.CSCO,0,12/12/16,09:45:04,30.090000000,400
US2.CSCO,0,12/12/16,09:45:04,30.090000000,200
US2.CSCO,0,12/12/16,09:45:04,30.090000000,300
US2.CSCO,0,12/12/16,09:45:04,30.090000000,150
US2.CSCO,0,12/12/16,09:45:04,30.090000000,200
US2.CSCO,0,12/12/16,09:45:04,30.090000000,400
US2.CSCO,0,12/12/16,09:45:04,30.090000000,100
US2.CSCO,0,12/12/16,09:45:06,30.090000000,200
US2.CSCO,0,12/12/16,09:45:06,30.090000000,200
US2.CSCO,0,12/12/16,09:45:06,30.090000000,300
US2.CSCO,0,12/12/16,09:45:06,30.090000000,150
US2.CSCO,0,12/12/16,09:45:11,30.100000000,200
US2.CSCO,0,12/12/16,09:45:11,30.100000000,100
US2.CSCO,0,12/12/16,09:45:11,30.100000000,100
US2.CSCO,0,12/12/16,09:45:11,30.100000000,100
US2.CSCO,0,12/12/16,09:45:12,30.110000000,200
US2.CSCO,0,12/12/16,09:45:12,30.110000000,200
US2.CSCO,0,12/12/16,09:45:22,30.110000000,300
US2.CSCO,0,12/12/16,09:45:22,30.110000000,100
US2.CSCO,0,12/12/16,09:45:25,30.120000000,100
US2.CSCO,0,12/12/16,09:45:25,30.120000000,300
US2.CSCO,0,12/12/16,09:45:25,30.120000000,200
US2.CSCO,0,12/12/16,09:45:25,30.120000000,200
US2.CSCO,0,12/12/16,09:45:26,30.120000000,100
US2.CSCO,0,12/12/16,09:45:28,30.120000000,116
US2.CSCO,0,12/12/16,09:45:35,30.110000000,100
US2.CSCO,0,12/12/16,09:45:35,30.110000000,200
US2.CSCO,0,12/12/16,09:45:38,30.110000000,100
US2.CSCO,0,12/12/16,09:45:38,30.110000000,200
US2.CSCO,0,12/12/16,09:45:38,30.110000000,200
US2.CSCO,0,12/12/16,09:45:38,30.110000000,100
US2.CSCO,0,12/12/16,09:45:44,30.110000000,100
US2.CSCO,0,12/12/16,09:45:44,30.110000000,100
US2.CSCO,0,12/12/16,09:45:44,30.110000000,100
US2.CSCO,0,12/12/16,09:45:53,30.110000000,200
US2.CSCO,0,12/12/16,09:45:59,30.090000000,200
US2.CSCO,0,12/12/16,09:45:59,30.090000000,100
US2.CSCO,0,12/12/16,09:45:59,30.090000000,200
US2.CSCO,0,12/12/16,09:46:14,30.100000000,200
US2.CSCO,0,12/12/16,09:46:14,30.100000000,100
US2.CSCO,0,12/12/16,09:46:25,30.090000000,100
US2.CSCO,0,12/12/16,09:46:26,30.090000000,100
US2.CSCO,0,12/12/16,09:46:26,30.090000000,100
US2.CSCO,0,12/12/16,09:46:26,30.090000000,100
US2.CSCO,0,12/12/16,09:46:29,30.085000000,100
US2.CSCO,0,12/12/16,09:46:29,30.085000000,100
US2.CSCO,0,12/12/16,09:46:29,30.085000000,200
US2.CSCO,0,12/12/16,09:46:29,30.090000000,700
US2.CSCO,0,12/12/16,09:46:29,30.090000000,200
US2.CSCO,0,12/12/16,09:46:29,30.090000000,300
US2.CSCO,0,12/12/16,09:46:29,30.090000000,200
US2.CSCO,0,12/12/16,09:46:29,30.090000000,200
US2.CSCO,0,12/12/16,09:46:29,30.085000000,100
US2.CSCO,0,12/12/16,09:46:29,30.090000000,100
US2.CSCO,0,12/12/16,09:46:29,30.090000000,200
US2.CSCO,0,12/12/16,09:46:29,30.090000000,300
US2.CSCO,0,12/12/16,09:46:29,30.090000000,200
US2.CSCO,0,12/12/16,09:46:29,30.090000000,300
US2.CSCO,0,12/12/16,09:46:30,30.090000000,300
US2.CSCO,0,12/12/16,09:46:30,30.090000000,100
US2.CSCO,0,12/12/16,09:46:30,30.090000000,100
US2.CSCO,0,12/12/16,09:46:34,30.085000000,100
US2.CSCO,0,12/12/16,09:46:38,30.080000000,100
US2.CSCO,0,12/12/16,09:46:43,30.080000000,100
US2.CSCO,0,12/12/16,09:46:45,30.080000000,100
US2.CSCO,0,12/12/16,09:46:48,30.080000000,100
US2.CSCO,0,12/12/16,09:46:48,30.080000000,100
US2.CSCO,0,12/12/16,09:46:48,30.080000000,100
US2.CSCO,0,12/12/16,09:46:49,30.080000000,100
US2.CSCO,0,12/12/16,09:46:49,30.085000000,100
US2.CSCO,0,12/12/16,09:46:49,30.085000000,100
US2.CSCO,0,12/12/16,09:46:58,30.100000000,200
US2.CSCO,0,12/12/16,09:46:58,30.100000000,134
US2.CSCO,0,12/12/16,09:46:58,30.100000000,100
US2.CSCO,0,12/12/16,09:46:58,30.100000000,200
US2.CSCO,0,12/12/16,09:47:07,30.090000000,300
US2.CSCO,0,12/12/16,09:47:07,30.090000000,100
US2.CSCO,0,12/12/16,09:47:07,30.090000000,200
US2.CSCO,0,12/12/16,09:47:07,30.090000000,300
US2.CSCO,0,12/12/16,09:47:07,30.090000000,200
US2.CSCO,0,12/12/16,09:47:16,30.100000000,200
US2.CSCO,0,12/12/16,09:47:16,30.100000000,200
US2.CSCO,0,12/12/16,09:47:17,30.100000000,100
US2.CSCO,0,12/12/16,09:47:27,30.100000000,100
US2.CSCO,0,12/12/16,09:47:37,30.110000000,100
US2.CSCO,0,12/12/16,09:47:37,30.110000000,200
US2.CSCO,0,12/12/16,09:47:37,30.110000000,100
US2.CSCO,0,12/12/16,09:47:48,30.120000000,100
US2.CSCO,0,12/12/16,09:47:48,30.120000000,100
US2.CSCO,0,12/12/16,09:47:53,30.140000000,300
US2.CSCO,0,12/12/16,09:47:53,30.140000000,100
US2.CSCO,0,12/12/16,09:47:53,30.140000000,100
US2.CSCO,0,12/12/16,09:47:53,30.140000000,140
US2.CSCO,0,12/12/16,09:47:54,30.140000000,100
US2.CSCO,0,12/12/16,09:48:04,30.140000000,100
US2.CSCO,0,12/12/16,09:48:04,30.140000000,1000
US2.CSCO,0,12/12/16,09:48:04,30.140000000,100
US2.CSCO,0,12/12/16,09:48:04,30.140000000,700
US2.CSCO,0,12/12/16,09:48:04,30.140000000,100
US2.CSCO,0,12/12/16,09:48:10,30.140000000,100
US2.CSCO,0,12/12/16,09:48:10,30.145000000,100
US2.CSCO,0,12/12/16,09:48:16,30.140000000,300
US2.CSCO,0,12/12/16,09:48:16,30.140000000,200
US2.CSCO,0,12/12/16,09:48:16,30.140000000,100
US2.CSCO,0,12/12/16,09:48:16,30.140000000,200
US2.CSCO,0,12/12/16,09:48:16,30.140000000,100
US2.CSCO,0,12/12/16,09:48:16,30.140000000,100
US2.CSCO,0,12/12/16,09:48:16,30.140000000,100
US2.CSCO,0,12/12/16,09:48:16,30.140000000,300
US2.CSCO,0,12/12/16,09:48:30,30.130000000,200
US2.CSCO,0,12/12/16,09:48:35,30.130000000,200
US2.CSCO,0,12/12/16,09:48:35,30.130000000,300
US2.CSCO,0,12/12/16,09:48:35,30.130000000,200
US2.CSCO,0,12/12/16,09:48:35,30.130000000,100
US2.CSCO,0,12/12/16,09:48:35,30.130000000,300
US2.CSCO,0,12/12/16,09:48:35,30.130000000,200
US2.CSCO,0,12/12/16,09:48:35,30.130000000,200
US2.CSCO,0,12/12/16,09:48:35,30.140000000,100
US2.CSCO,0,12/12/16,09:48:37,30.140000000,100
US2.CSCO,0,12/12/16,09:48:40,30.140000000,200
US2.CSCO,0,12/12/16,09:48:40,30.140000000,300
US2.CSCO,0,12/12/16,09:48:40,30.140000000,200
US2.CSCO,0,12/12/16,09:48:40,30.140000000,200
US2.CSCO,0,12/12/16,09:48:40,30.140000000,200
US2.CSCO,0,12/12/16,09:48:40,30.140000000,300
US2.CSCO,0,12/12/16,09:48:40,30.140000000,100
US2.CSCO,0,12/12/16,09:48:40,30.140000000,100
US2.CSCO,0,12/12/16,09:48:40,30.140000000,100
US2.CSCO,0,12/12/16,09:48:40,30.140000000,100
