<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
US1.MSFT,0,12/12/16,09:31:17,61.815000000,300
US1.MSFT,0,12/12/16,09:31:17,61.815000000,300
US1.MSFT,0,12/12/16,09:31:17,61.815000000,200
US1.MSFT,0,12/12/16,09:31:17,61.820000000,100
US1.MSFT,0,12/12/16,09:31:17,61.820000000,100
US1.MSFT,0,12/12/16,09:31:17,61.830000000,100
US1.MSFT,0,12/12/16,09:31:17,61.830000000,100
US1.MSFT,0,12/12/16,09:31:17,61.830000000,100
US1.MSFT,0,12/12/16,09:31:20,61.810000000,100
US1.MSFT,0,12/12/16,09:31:20,61.810000000,100
US1.MSFT,0,12/12/16,09:31:29,61.760000000,100
US1.MSFT,0,12/12/16,09:31:30,61.770000000,100
US1.MSFT,0,12/12/16,09:31:32,61.765000000,300
US1.MSFT,0,12/12/16,09:31:32,61.765000000,300
US1.MSFT,0,12/12/16,09:31:32,61.770000000,100
US1.MSFT,0,12/12/16,09:31:46,61.770000000,200
US1.MSFT,0,12/12/16,09:31:46,61.770000000,100
US1.MSFT,0,12/12/16,09:31:50,61.790000000,100
US1.MSFT,0,12/12/16,09:31:53,61.820000000,100
US1.MSFT,0,12/12/16,09:31:53,61.820000000,100
US1.MSFT,0,12/12/16,09:31:53,61.820000000,100
US1.MSFT,0,12/12/16,09:31:53,61.810000000,200
US1.MSFT,0,12/12/16,09:31:53,61.810000000,100
US1.MSFT,0,12/12/16,09:31:53,61.810000000,100
US1.MSFT,0,12/12/16,09:31:56,61.840000000,100
US1.MSFT,0,12/12/16,09:31:56,61.840000000,100
US1.MSFT,0,12/12/16,09:32:00,61.820000000,100
US1.MSFT,0,12/12/16,09:32:00,61.820000000,100
US1.MSFT,0,12/12/16,09:32:00,61.820000000,100
US1.MSFT,0,12/12/16,09:32:00,61.820000000,100
US1.MSFT,0,12/12/16,09:32:01,61.820000000,100
US1.MSFT,0,12/12/16,09:32:01,61.820000000,100
US1.MSFT,0,12/12/16,09:32:11,61.810000000,100
US1.MSFT,0,12/12/16,09:32:14,61.810000000,200
US1.MSFT,0,12/12/16,09:32:19,61.810000000,100
US1.MSFT,0,12/12/16,09:32:20,61.810000000,100
US1.MSFT,0,12/12/16,09:32:20,61.810000000,200
US1.MSFT,0,12/12/16,09:32:22,61.810000000,100
US1.MSFT,0,12/12/16,09:32:22,61.810000000,100
US1.MSFT,0,12/12/16,09:32:36,61.800000000,119
US1.MSFT,0,12/12/16,09:32:36,61.800000000,181
US1.MSFT,0,12/12/16,09:32:36,61.800000000,119
US1.MSFT,0,12/12/16,09:32:36,61.800000000,181
US1.MSFT,0,12/12/16,09:32:36,61.800000000,181
US1.MSFT,0,12/12/16,09:32:36,61.790000000,100
US1.MSFT,0,12/12/16,09:32:36,61.790000000,300
US1.MSFT,0,12/12/16,09:32:36,61.790000000,100
US1.MSFT,0,12/12/16,09:32:36,61.790000000,200
US1.MSFT,0,12/12/16,09:32:36,61.790000000,100
US1.MSFT,0,12/12/16,09:32:36,61.790000000,100
US1.MSFT,0,12/12/16,09:32:36,61.790000000,100
US1.MSFT,0,12/12/16,09:32:38,61.780000000,100
US1.MSFT,0,12/12/16,09:32:38,61.780000000,200
US1.MSFT,0,12/12/16,09:32:38,61.780000000,130
US1.MSFT,0,12/12/16,09:32:38,61.780000000,100
US1.MSFT,0,12/12/16,09:32:39,61.790000000,102
US1.MSFT,0,12/12/16,09:32:39,61.790000000,198
US1.MSFT,0,12/12/16,09:32:41,61.800000000,100
US1.MSFT,0,12/12/16,09:32:41,61.800000000,100
US1.MSFT,0,12/12/16,09:32:48,61.830000000,100
US1.MSFT,0,12/12/16,09:32:48,61.830000000,100
US1.MSFT,0,12/12/16,09:32:48,61.830000000,100
US1.MSFT,0,12/12/16,09:32:48,61.840000000,100
US1.MSFT,0,12/12/16,09:32:48,61.840000000,100
US1.MSFT,0,12/12/16,09:32:48,61.840000000,100
US1.MSFT,0,12/12/16,09:32:49,61.840000000,100
US1.MSFT,0,12/12/16,09:32:49,61.830000000,100
US1.MSFT,0,12/12/16,09:32:49,61.830000000,100
US1.MSFT,0,12/12/16,09:32:52,61.840000000,100
US1.MSFT,0,12/12/16,09:32:52,61.840000000,100
US1.MSFT,0,12/12/16,09:33:00,61.870000000,100
US1.MSFT,0,12/12/16,09:33:00,61.870000000,100
US1.MSFT,0,12/12/16,09:33:00,61.870000000,100
US1.MSFT,0,12/12/16,09:33:00,61.870000000,100
US1.MSFT,0,12/12/16,09:33:01,61.860000000,100
US1.MSFT,0,12/12/16,09:33:01,61.860000000,100
US1.MSFT,0,12/12/16,09:33:01,61.860000000,100
US1.MSFT,0,12/12/16,09:33:02,61.860000000,100
US1.MSFT,0,12/12/16,09:33:02,61.860000000,100
US1.MSFT,0,12/12/16,09:33:02,61.860000000,100
US1.MSFT,0,12/12/16,09:33:02,61.860000000,100
US1.MSFT,0,12/12/16,09:33:02,61.860000000,100
US1.MSFT,0,12/12/16,09:33:04,61.830000000,100
US1.MSFT,0,12/12/16,09:33:07,61.850000000,100
US1.MSFT,0,12/12/16,09:33:07,61.860000000,100
US1.MSFT,0,12/12/16,09:33:07,61.860000000,100
US1.MSFT,0,12/12/16,09:33:09,61.870000000,100
US1.MSFT,0,12/12/16,09:33:09,61.860000000,100
US1.MSFT,0,12/12/16,09:33:09,61.860000000,100
US1.MSFT,0,12/12/16,09:33:12,61.840000000,100
US1.MSFT,0,12/12/16,09:33:13,61.830000000,100
US1.MSFT,0,12/12/16,09:33:13,61.830000000,100
US1.MSFT,0,12/12/16,09:33:16,61.850000000,100
US1.MSFT,0,12/12/16,09:33:18,61.850000000,100
US1.MSFT,0,12/12/16,09:33:19,61.840000000,200
US1.MSFT,0,12/12/16,09:33:23,61.840000000,100
US1.MSFT,0,12/12/16,09:33:23,61.830000000,100
US1.MSFT,0,12/12/16,09:33:24,61.830000000,100
US1.MSFT,0,12/12/16,09:33:24,61.830000000,100
US1.MSFT,0,12/12/16,09:33:32,61.820000000,200
US1.MSFT,0,12/12/16,09:33:32,61.820000000,100
US1.MSFT,0,12/12/16,09:33:34,61.820000000,100
US1.MSFT,0,12/12/16,09:33:34,61.820000000,100
US1.MSFT,0,12/12/16,09:33:36,61.810000000,100
US1.MSFT,0,12/12/16,09:33:39,61.810000000,100
US1.MSFT,0,12/12/16,09:33:39,61.795000000,100
US1.MSFT,0,12/12/16,09:33:43,61.790000000,100
US1.MSFT,0,12/12/16,09:33:43,61.790000000,100
US1.MSFT,0,12/12/16,09:33:45,61.770000000,100
US1.MSFT,0,12/12/16,09:33:45,61.770000000,500
US1.MSFT,0,12/12/16,09:33:45,61.780000000,100
US1.MSFT,0,12/12/16,09:33:51,61.820000000,100
US1.MSFT,0,12/12/16,09:34:00,61.830000000,100
US1.MSFT,0,12/12/16,09:34:03,61.820000000,100
US1.MSFT,0,12/12/16,09:34:03,61.820000000,100
US1.MSFT,0,12/12/16,09:34:05,61.830000000,100
US1.MSFT,0,12/12/16,09:34:07,61.830000000,100
US1.MSFT,0,12/12/16,09:34:10,61.820000000,100
US1.MSFT,0,12/12/16,09:34:10,61.820000000,100
US1.MSFT,0,12/12/16,09:34:11,61.820000000,100
US1.MSFT,0,12/12/16,09:34:12,61.830000000,100
US1.MSFT,0,12/12/16,09:34:12,61.830000000,100
US1.MSFT,0,12/12/16,09:34:14,61.820000000,100
US1.MSFT,0,12/12/16,09:34:18,61.840000000,100
US1.MSFT,0,12/12/16,09:34:24,61.840000000,100
US1.MSFT,0,12/12/16,09:34:25,61.840000000,200
US1.MSFT,0,12/12/16,09:34:25,61.840000000,100
US1.MSFT,0,12/12/16,09:34:25,61.840000000,100
US1.MSFT,0,12/12/16,09:34:26,61.840000000,100
US1.MSFT,0,12/12/16,09:34:29,61.850000000,200
US1.MSFT,0,12/12/16,09:34:29,61.860000000,100
US1.MSFT,0,12/12/16,09:34:29,61.860000000,100
US1.MSFT,0,12/12/16,09:34:32,61.860000000,100
US1.MSFT,0,12/12/16,09:34:32,61.860000000,100
US1.MSFT,0,12/12/16,09:34:32,61.860000000,100
US1.MSFT,0,12/12/16,09:34:39,61.860000000,100
US1.MSFT,0,12/12/16,09:34:42,61.870000000,100
US1.MSFT,0,12/12/16,09:34:45,61.870000000,200
US1.MSFT,0,12/12/16,09:34:48,61.880000000,100
US1.MSFT,0,12/12/16,09:34:51,61.910000000,100
US1.MSFT,0,12/12/16,09:34:52,61.900000000,100
US1.MSFT,0,12/12/16,09:34:52,61.900000000,100
US1.MSFT,0,12/12/16,09:34:52,61.900000000,100
US1.MSFT,0,12/12/16,09:34:58,61.890000000,100
US1.MSFT,0,12/12/16,09:34:58,61.890000000,100
US1.MSFT,0,12/12/16,09:34:58,61.880000000,200
US1.MSFT,0,12/12/16,09:34:58,61.880000000,100
US1.MSFT,0,12/12/16,09:35:01,61.860000000,100
US1.MSFT,0,12/12/16,09:35:01,61.860000000,100
US1.MSFT,0,12/12/16,09:35:06,61.870000000,100
US1.MSFT,0,12/12/16,09:35:06,61.870000000,100
US1.MSFT,0,12/12/16,09:35:06,61.870000000,100
US1.MSFT,0,12/12/16,09:35:07,61.870000000,100
US1.MSFT,0,12/12/16,09:35:10,61.880000000,100
US1.MSFT,0,12/12/16,09:35:16,61.840000000,100
US1.MSFT,0,12/12/16,09:35:16,61.840000000,100
US1.MSFT,0,12/12/16,09:35:17,61.840000000,100
US1.MSFT,0,12/12/16,09:35:18,61.830000000,100
US1.MSFT,0,12/12/16,09:35:18,61.830000000,100
US1.MSFT,0,12/12/16,09:35:18,61.830000000,100
US1.MSFT,0,12/12/16,09:35:18,61.830000000,100
US1.MSFT,0,12/12/16,09:35:20,61.850000000,100
US1.MSFT,0,12/12/16,09:35:20,61.850000000,100
US1.MSFT,0,12/12/16,09:35:20,61.850000000,300
US1.MSFT,0,12/12/16,09:35:21,61.860000000,200
US1.MSFT,0,12/12/16,09:35:22,61.840000000,100
US1.MSFT,0,12/12/16,09:35:24,61.830000000,100
US1.MSFT,0,12/12/16,09:35:25,61.830000000,100
US1.MSFT,0,12/12/16,09:35:25,61.830000000,100
US1.MSFT,0,12/12/16,09:35:31,61.815000000,100
US1.MSFT,0,12/12/16,09:35:33,61.800000000,100
US1.MSFT,0,12/12/16,09:35:33,61.805000000,100
US1.MSFT,0,12/12/16,09:35:34,61.800000000,100
US1.MSFT,0,12/12/16,09:35:35,61.810000000,100
US1.MSFT,0,12/12/16,09:35:36,61.800000000,100
US1.MSFT,0,12/12/16,09:35:39,61.795000000,100
US1.MSFT,0,12/12/16,09:35:41,61.800000000,100
US1.MSFT,0,12/12/16,09:35:45,61.790000000,100
US1.MSFT,0,12/12/16,09:35:46,61.780000000,100
US1.MSFT,0,12/12/16,09:35:46,61.780000000,100
US1.MSFT,0,12/12/16,09:35:51,61.785000000,100
US1.MSFT,0,12/12/16,09:35:56,61.770000000,100
US1.MSFT,0,12/12/16,09:35:58,61.770000000,100
US1.MSFT,0,12/12/16,09:35:58,61.770000000,100
US1.MSFT,0,12/12/16,09:35:58,61.770000000,100
US1.MSFT,0,12/12/16,09:35:59,61.800000000,100
US1.MSFT,0,12/12/16,09:35:59,61.800000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,200
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,200
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,100
US1.MSFT,0,12/12/16,09:36:01,61.810000000,1000
US1.MSFT,0,12/12/16,09:36:02,61.800000000,100
US1.MSFT,0,12/12/16,09:36:02,61.800000000,100
US1.MSFT,0,12/12/16,09:36:02,61.810000000,100
US1.MSFT,0,12/12/16,09:36:02,61.810000000,100
US1.MSFT,0,12/12/16,09:36:02,61.810000000,100
US1.MSFT,0,12/12/16,09:36:02,61.810000000,100
US1.MSFT,0,12/12/16,09:36:03,61.790000000,100
US1.MSFT,0,12/12/16,09:36:03,61.790000000,100
US1.MSFT,0,12/12/16,09:36:04,61.795000000,100
US1.MSFT,0,12/12/16,09:36:04,61.800000000,100
US1.MSFT,0,12/12/16,09:36:04,61.800000000,100
US1.MSFT,0,12/12/16,09:36:04,61.800000000,100
US1.MSFT,0,12/12/16,09:36:04,61.800000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:11,61.810000000,1000
US1.MSFT,0,12/12/16,09:36:11,61.810000000,100
US1.MSFT,0,12/12/16,09:36:15,61.815000000,100
US1.MSFT,0,12/12/16,09:36:15,61.815000000,100
US1.MSFT,0,12/12/16,09:36:15,61.815000000,100
US1.MSFT,0,12/12/16,09:36:17,61.810000000,100
US1.MSFT,0,12/12/16,09:36:18,61.800000000,100
US1.MSFT,0,12/12/16,09:36:22,61.785000000,191
US1.MSFT,0,12/12/16,09:36:30,61.760000000,200
US1.MSFT,0,12/12/16,09:36:30,61.760000000,100
US1.MSFT,0,12/12/16,09:36:30,61.760000000,100
US1.MSFT,0,12/12/16,09:36:35,61.755000000,200
US1.MSFT,0,12/12/16,09:36:35,61.755000000,100
US1.MSFT,0,12/12/16,09:36:35,61.760000000,100
US1.MSFT,0,12/12/16,09:36:36,61.760000000,100
US1.MSFT,0,12/12/16,09:36:38,61.770000000,100
US1.MSFT,0,12/12/16,09:36:38,61.770000000,100
US1.MSFT,0,12/12/16,09:36:38,61.770000000,100
US1.MSFT,0,12/12/16,09:36:42,61.790000000,100
US1.MSFT,0,12/12/16,09:36:42,61.790000000,100
US1.MSFT,0,12/12/16,09:36:47,61.790000000,100
US1.MSFT,0,12/12/16,09:36:47,61.790000000,100
US1.MSFT,0,12/12/16,09:36:49,61.790000000,100
US1.MSFT,0,12/12/16,09:36:49,61.790000000,300
US1.MSFT,0,12/12/16,09:36:54,61.810000000,100
US1.MSFT,0,12/12/16,09:36:54,61.810000000,100
US1.MSFT,0,12/12/16,09:36:54,61.810000000,100
US1.MSFT,0,12/12/16,09:36:59,61.780000000,100
US1.MSFT,0,12/12/16,09:37:01,61.770000000,100
US1.MSFT,0,12/12/16,09:37:05,61.770000000,100
US1.MSFT,0,12/12/16,09:37:05,61.770000000,100
US1.MSFT,0,12/12/16,09:37:05,61.770000000,100
US1.MSFT,0,12/12/16,09:37:05,61.780000000,100
US1.MSFT,0,12/12/16,09:37:05,61.780000000,100
US1.MSFT,0,12/12/16,09:37:06,61.790000000,100
US1.MSFT,0,12/12/16,09:37:06,61.790000000,100
US1.MSFT,0,12/12/16,09:37:08,61.800000000,100
US1.MSFT,0,12/12/16,09:37:13,61.780000000,100
US1.MSFT,0,12/12/16,09:37:13,61.800000000,200
US1.MSFT,0,12/12/16,09:37:13,61.810000000,100
US1.MSFT,0,12/12/16,09:37:13,61.810000000,100
US1.MSFT,0,12/12/16,09:37:13,61.810000000,100
US1.MSFT,0,12/12/16,09:37:13,61.800000000,100
US1.MSFT,0,12/12/16,09:37:13,61.800000000,100
US1.MSFT,0,12/12/16,09:37:17,61.800000000,100
US1.MSFT,0,12/12/16,09:37:21,61.820000000,300
US1.MSFT,0,12/12/16,09:37:21,61.820000000,100
US1.MSFT,0,12/12/16,09:37:21,61.820000000,100
US1.MSFT,0,12/12/16,09:37:22,61.840000000,100
US1.MSFT,0,12/12/16,09:37:23,61.840000000,100
US1.MSFT,0,12/12/16,09:37:23,61.840000000,100
US1.MSFT,0,12/12/16,09:37:26,61.830000000,100
US1.MSFT,0,12/12/16,09:37:26,61.830000000,200
US1.MSFT,0,12/12/16,09:37:29,61.830000000,100
US1.MSFT,0,12/12/16,09:37:29,61.830000000,100
US1.MSFT,0,12/12/16,09:37:30,61.850000000,200
US1.MSFT,0,12/12/16,09:37:43,61.850000000,100
US1.MSFT,0,12/12/16,09:37:43,61.850000000,100
US1.MSFT,0,12/12/16,09:37:44,61.840000000,100
US1.MSFT,0,12/12/16,09:37:44,61.840000000,100
US1.MSFT,0,12/12/16,09:37:44,61.840000000,600
US1.MSFT,0,12/12/16,09:37:46,61.850000000,100
US1.MSFT,0,12/12/16,09:37:46,61.850000000,100
US1.MSFT,0,12/12/16,09:37:46,61.850000000,100
US1.MSFT,0,12/12/16,09:37:48,61.860000000,100
US1.MSFT,0,12/12/16,09:37:48,61.870000000,100
US1.MSFT,0,12/12/16,09:37:58,61.880000000,100
US1.MSFT,0,12/12/16,09:37:58,61.880000000,100
US1.MSFT,0,12/12/16,09:38:00,61.880000000,100
US1.MSFT,0,12/12/16,09:38:01,61.870000000,100
US1.MSFT,0,12/12/16,09:38:03,61.850000000,100
US1.MSFT,0,12/12/16,09:38:03,61.850000000,400
US1.MSFT,0,12/12/16,09:38:04,61.850000000,100
US1.MSFT,0,12/12/16,09:38:04,61.850000000,400
US1.MSFT,0,12/12/16,09:38:04,61.850000000,200
US1.MSFT,0,12/12/16,09:38:06,61.855000000,100
US1.MSFT,0,12/12/16,09:38:08,61.850000000,100
US1.MSFT,0,12/12/16,09:38:10,61.860000000,100
US1.MSFT,0,12/12/16,09:38:10,61.860000000,100
US1.MSFT,0,12/12/16,09:38:10,61.860000000,100
US1.MSFT,0,12/12/16,09:38:12,61.870000000,300
US1.MSFT,0,12/12/16,09:38:21,61.880000000,100
US1.MSFT,0,12/12/16,09:38:22,61.880000000,300
US1.MSFT,0,12/12/16,09:38:22,61.880000000,300
US1.MSFT,0,12/12/16,09:38:29,61.880000000,100
US1.MSFT,0,12/12/16,09:38:29,61.880000000,100
US1.MSFT,0,12/12/16,09:38:29,61.880000000,100
US1.MSFT,0,12/12/16,09:38:30,61.880000000,100
US1.MSFT,0,12/12/16,09:38:33,61.880000000,100
US1.MSFT,0,12/12/16,09:38:35,61.880000000,100
US1.MSFT,0,12/12/16,09:38:35,61.880000000,100
US1.MSFT,0,12/12/16,09:38:38,61.870000000,100
US1.MSFT,0,12/12/16,09:38:38,61.870000000,100
US1.MSFT,0,12/12/16,09:38:38,61.870000000,100
US1.MSFT,0,12/12/16,09:38:40,61.875000000,100
US1.MSFT,0,12/12/16,09:38:45,61.880000000,249
US1.MSFT,0,12/12/16,09:38:45,61.880000000,100
US1.MSFT,0,12/12/16,09:38:45,61.880000000,100
US1.MSFT,0,12/12/16,09:38:45,61.890000000,100
US1.MSFT,0,12/12/16,09:38:45,61.890000000,100
US1.MSFT,0,12/12/16,09:38:45,61.890000000,100
US1.MSFT,0,12/12/16,09:38:45,61.890000000,100
US1.MSFT,0,12/12/16,09:38:46,61.900000000,100
US1.MSFT,0,12/12/16,09:38:48,61.920000000,100
US1.MSFT,0,12/12/16,09:38:48,61.930000000,100
US1.MSFT,0,12/12/16,09:38:52,61.920000000,100
US1.MSFT,0,12/12/16,09:38:52,61.920000000,100
US1.MSFT,0,12/12/16,09:38:54,61.920000000,100
US1.MSFT,0,12/12/16,09:38:54,61.920000000,100
US1.MSFT,0,12/12/16,09:38:54,61.920000000,100
US1.MSFT,0,12/12/16,09:38:54,61.920000000,100
US1.MSFT,0,12/12/16,09:38:55,61.920000000,100
US1.MSFT,0,12/12/16,09:38:55,61.920000000,100
US1.MSFT,0,12/12/16,09:38:55,61.920000000,100
US1.MSFT,0,12/12/16,09:38:58,61.920000000,100
US1.MSFT,0,12/12/16,09:38:58,61.920000000,100
US1.MSFT,0,12/12/16,09:39:00,61.930000000,100
US1.MSFT,0,12/12/16,09:39:03,61.930000000,100
US1.MSFT,0,12/12/16,09:39:03,61.930000000,100
US1.MSFT,0,12/12/16,09:39:04,61.930000000,100
US1.MSFT,0,12/12/16,09:39:05,61.930000000,300
US1.MSFT,0,12/12/16,09:39:05,61.930000000,200
US1.MSFT,0,12/12/16,09:39:06,61.935000000,100
US1.MSFT,0,12/12/16,09:39:06,61.930000000,100
US1.MSFT,0,12/12/16,09:39:09,61.950000000,100
US1.MSFT,0,12/12/16,09:39:09,61.950000000,100
US1.MSFT,0,12/12/16,09:39:09,61.950000000,100
US1.MSFT,0,12/12/16,09:39:09,61.950000000,100
US1.MSFT,0,12/12/16,09:39:10,61.960000000,100
US1.MSFT,0,12/12/16,09:39:12,61.970000000,100
US1.MSFT,0,12/12/16,09:39:12,61.970000000,100
US1.MSFT,0,12/12/16,09:39:12,61.970000000,100
US1.MSFT,0,12/12/16,09:39:12,61.970000000,100
US1.MSFT,0,12/12/16,09:39:13,61.960000000,100
US1.MSFT,0,12/12/16,09:39:13,61.970000000,100
US1.MSFT,0,12/12/16,09:39:13,61.970000000,100
US1.MSFT,0,12/12/16,09:39:13,61.970000000,100
