Date,Open,High,Low,Close,Volume
30-Dec-16,0.11,0.11,0.11,0.11,0
29-Dec-16,0.11,0.11,0.11,0.11,0
28-Dec-16,0.11,0.11,0.10,0.11,0
23-Dec-16,0.11,0.11,0.10,0.11,0
22-Dec-16,0.11,0.12,0.10,0.11,0
21-Dec-16,0.11,0.11,0.10,0.11,0
20-Dec-16,0.10,0.11,0.10,0.11,0
19-Dec-16,0.11,0.11,0.10,0.10,0
16-Dec-16,0.12,0.12,0.11,0.11,0
15-Dec-16,0.12,0.12,0.12,0.12,0
14-Dec-16,0.12,0.12,0.12,0.12,0
13-Dec-16,0.13,0.13,0.12,0.12,0
12-Dec-16,0.14,0.15,0.14,0.15,0
9-Dec-16,0.13,0.14,0.13,0.13,0
8-Dec-16,0.14,0.15,0.13,0.13,0
7-Dec-16,0.11,0.15,0.11,0.14,0
6-Dec-16,0.12,0.12,0.11,0.11,0
5-Dec-16,0.11,0.11,0.11,0.11,0
2-Dec-16,0.11,0.11,0.11,0.11,0
1-Dec-16,0.11,0.11,0.11,0.11,0
30-Nov-16,0.10,0.11,0.10,0.11,0
29-Nov-16,0.12,0.12,0.10,0.10,0
28-Nov-16,0.11,0.11,0.11,0.11,0
25-Nov-16,0.11,0.11,0.11,0.11,0
24-Nov-16,0.11,0.11,0.11,0.11,0
23-Nov-16,0.11,0.11,0.11,0.11,0
22-Nov-16,0.11,0.11,0.11,0.11,0
21-Nov-16,0.11,0.11,0.11,0.11,0
18-Nov-16,0.10,0.12,0.10,0.11,0
17-Nov-16,0.10,0.12,0.10,0.11,0
16-Nov-16,0.09,0.10,0.09,0.10,0
15-Nov-16,0.09,0.09,0.09,0.09,0
14-Nov-16,0.09,0.09,0.09,0.09,0
11-Nov-16,0.09,0.09,0.09,0.09,0
10-Nov-16,0.09,0.09,0.09,0.09,0
9-Nov-16,0.09,0.09,0.09,0.09,0
8-Nov-16,0.09,0.09,0.09,0.09,0
7-Nov-16,0.10,0.10,0.09,0.10,0
4-Nov-16,0.10,0.10,0.09,0.10,0
3-Nov-16,0.10,0.10,0.10,0.10,0
2-Nov-16,0.10,0.11,0.10,0.10,0
1-Nov-16,0.10,0.11,0.10,0.10,0
31-Oct-16,0.10,0.10,0.10,0.10,0
28-Oct-16,0.10,0.10,0.10,0.10,0
27-Oct-16,0.11,0.11,0.10,0.10,0
26-Oct-16,0.10,0.11,0.10,0.10,0
25-Oct-16,0.10,0.10,0.10,0.10,0
24-Oct-16,0.10,0.10,0.10,0.10,0
21-Oct-16,0.10,0.10,0.10,0.10,0
20-Oct-16,0.10,0.10,0.10,0.10,0
19-Oct-16,0.10,0.10,0.10,0.10,0
18-Oct-16,0.10,0.10,0.10,0.10,0
17-Oct-16,0.10,0.11,0.10,0.10,0
14-Oct-16,0.11,0.11,0.10,0.10,0
13-Oct-16,0.10,0.11,0.10,0.10,0
12-Oct-16,0.11,0.11,0.10,0.10,0
11-Oct-16,0.10,0.11,0.10,0.10,0
10-Oct-16,0.11,0.11,0.10,0.10,0
7-Oct-16,0.10,0.11,0.10,0.10,0
6-Oct-16,0.11,0.11,0.10,0.10,0
5-Oct-16,0.11,0.11,0.11,0.11,0
4-Oct-16,0.11,0.11,0.10,0.11,0
3-Oct-16,0.11,0.11,0.10,0.11,0
30-Sep-16,0.11,0.11,0.10,0.11,0
29-Sep-16,0.10,0.11,0.10,0.11,0
28-Sep-16,0.10,0.10,0.09,0.10,0
27-Sep-16,0.10,0.10,0.10,0.10,0
26-Sep-16,0.10,0.10,0.09,0.10,0
23-Sep-16,0.12,0.12,0.10,0.10,0
22-Sep-16,0.13,0.13,0.11,0.12,0
21-Sep-16,0.13,0.13,0.13,0.13,0
20-Sep-16,0.13,0.13,0.13,0.13,0
19-Sep-16,0.13,0.13,0.13,0.13,0
16-Sep-16,0.13,0.13,0.13,0.13,0
15-Sep-16,0.13,0.13,0.13,0.13,0
14-Sep-16,0.13,0.13,0.13,0.13,0
13-Sep-16,0.14,0.14,0.13,0.13,0
12-Sep-16,0.14,0.14,0.14,0.14,0
9-Sep-16,0.14,0.14,0.14,0.14,0
8-Sep-16,0.14,0.14,0.14,0.14,0
7-Sep-16,0.14,0.15,0.14,0.14,0
6-Sep-16,0.14,0.14,0.13,0.14,0
5-Sep-16,0.14,0.15,0.14,0.14,0
2-Sep-16,0.14,0.15,0.14,0.15,0
1-Sep-16,0.13,0.14,0.13,0.14,0
31-Aug-16,0.13,0.14,0.13,0.13,0
30-Aug-16,0.14,0.14,0.13,0.13,0
26-Aug-16,0.14,0.14,0.13,0.14,0
25-Aug-16,0.14,0.14,0.13,0.14,0
24-Aug-16,0.14,0.14,0.14,0.14,0
23-Aug-16,0.14,0.14,0.13,0.14,0
22-Aug-16,0.15,0.15,0.14,0.14,0
19-Aug-16,0.14,0.15,0.14,0.14,0
18-Aug-16,0.15,0.15,0.14,0.14,0
17-Aug-16,0.15,0.15,0.15,0.15,0
16-Aug-16,0.14,0.15,0.14,0.15,0
15-Aug-16,0.15,0.15,0.14,0.14,0
12-Aug-16,0.14,0.15,0.14,0.15,0
11-Aug-16,0.15,0.15,0.14,0.14,0
10-Aug-16,0.15,0.15,0.15,0.15,0
9-Aug-16,0.15,0.15,0.14,0.15,0
8-Aug-16,0.14,0.15,0.14,0.14,0
5-Aug-16,0.15,0.15,0.14,0.15,0
4-Aug-16,0.15,0.15,0.15,0.15,0
3-Aug-16,0.15,0.15,0.14,0.15,0
2-Aug-16,0.15,0.15,0.14,0.14,0
1-Aug-16,0.16,0.16,0.15,0.15,0
29-Jul-16,0.16,0.16,0.16,0.16,0
28-Jul-16,0.18,0.20,0.16,0.17,0
27-Jul-16,0.17,0.18,0.17,0.18,0
26-Jul-16,0.17,0.17,0.17,0.17,0
25-Jul-16,0.17,0.17,0.17,0.17,0
22-Jul-16,0.17,0.18,0.17,0.17,0
21-Jul-16,0.17,0.17,0.17,0.17,0
20-Jul-16,0.17,0.18,0.17,0.17,0
19-Jul-16,0.18,0.18,0.17,0.17,0
18-Jul-16,0.20,0.21,0.18,0.18,0
15-Jul-16,0.17,0.19,0.17,0.18,0
14-Jul-16,0.16,0.17,0.16,0.17,0
13-Jul-16,0.16,0.16,0.16,0.16,0
12-Jul-16,0.16,0.16,0.16,0.16,0
11-Jul-16,0.16,0.16,0.16,0.16,0
8-Jul-16,0.16,0.16,0.16,0.16,0
7-Jul-16,0.16,0.16,0.16,0.16,0
6-Jul-16,0.16,0.17,0.16,0.16,0
5-Jul-16,0.17,0.17,0.16,0.17,0
4-Jul-16,0.19,0.19,0.16,0.17,0
1-Jul-16,0.17,0.19,0.17,0.18,0
30-Jun-16,0.18,0.18,0.17,0.17,0
29-Jun-16,0.16,0.18,0.16,0.18,0
28-Jun-16,0.15,0.16,0.15,0.16,0
27-Jun-16,0.17,0.17,0.15,0.15,0
24-Jun-16,0.15,0.18,0.15,0.17,0
23-Jun-16,0.17,0.17,0.17,0.17,0
22-Jun-16,0.17,0.17,0.17,0.17,0
21-Jun-16,0.17,0.17,0.17,0.17,0
20-Jun-16,0.17,0.17,0.16,0.17,0
17-Jun-16,0.17,0.17,0.17,0.17,0
16-Jun-16,0.18,0.18,0.17,0.17,0
15-Jun-16,0.17,0.19,0.17,0.18,0
14-Jun-16,0.18,0.19,0.17,0.17,0
13-Jun-16,0.19,0.20,0.17,0.18,0
10-Jun-16,0.19,0.19,0.19,0.19,0
9-Jun-16,0.19,0.19,0.19,0.19,0
8-Jun-16,0.19,0.20,0.19,0.19,0
7-Jun-16,0.19,0.20,0.19,0.19,0
6-Jun-16,0.20,0.20,0.19,0.19,0
