Date,Open,High,Low,Close,Volume
30-Dec-16,0.01,0.01,0.01,0.01,0
29-Dec-16,0.01,0.02,0.01,0.01,0
28-Dec-16,0.01,0.01,0.01,0.01,0
23-Dec-16,-,-,-,0.01,0
22-Dec-16,-,-,-,0.01,0
21-Dec-16,0.02,0.02,0.01,0.01,0
20-Dec-16,0.01,0.02,0.01,0.02,0
19-Dec-16,0.01,0.01,0.01,0.01,0
16-Dec-16,0.01,0.02,0.01,0.01,0
15-Dec-16,0.02,0.02,0.02,0.02,0
14-Dec-16,0.01,0.02,0.01,0.02,0
13-Dec-16,0.02,0.02,0.02,0.02,0
12-Dec-16,0.02,0.02,0.02,0.02,0
9-Dec-16,0.02,0.02,0.02,0.02,0
8-Dec-16,0.02,0.02,0.02,0.02,0
7-Dec-16,0.02,0.02,0.02,0.02,0
6-Dec-16,0.02,0.02,0.02,0.02,0
5-Dec-16,0.02,0.02,0.02,0.02,0
2-Dec-16,0.02,0.02,0.02,0.02,0
1-Dec-16,0.02,0.02,0.02,0.02,0
30-Nov-16,0.02,0.02,0.02,0.02,0
29-Nov-16,0.02,0.02,0.02,0.02,0
28-Nov-16,0.02,0.02,0.02,0.02,0
25-Nov-16,0.02,0.02,0.02,0.02,0
24-Nov-16,0.02,0.02,0.02,0.02,0
23-Nov-16,0.02,0.02,0.02,0.02,0
22-Nov-16,0.02,0.02,0.02,0.02,0
21-Nov-16,0.02,0.02,0.02,0.02,0
18-Nov-16,0.02,0.02,0.02,0.02,0
17-Nov-16,0.02,0.02,0.02,0.02,0
16-Nov-16,0.02,0.02,0.02,0.02,0
15-Nov-16,0.02,0.02,0.02,0.02,0
14-Nov-16,0.02,0.02,0.02,0.02,0
11-Nov-16,0.01,0.02,0.01,0.02,0
10-Nov-16,0.01,0.01,0.01,0.01,0
9-Nov-16,0.01,0.02,0.01,0.01,0
8-Nov-16,0.02,0.02,0.02,0.02,0
7-Nov-16,0.02,0.02,0.02,0.02,0
4-Nov-16,0.02,0.02,0.02,0.02,0
3-Nov-16,0.02,0.02,0.02,0.02,0
2-Nov-16,0.02,0.02,0.02,0.02,0
1-Nov-16,0.02,0.02,0.02,0.02,0
31-Oct-16,0.02,0.02,0.02,0.02,0
28-Oct-16,0.02,0.02,0.02,0.02,0
27-Oct-16,0.03,0.03,0.02,0.02,999999
26-Oct-16,0.03,0.03,0.03,0.03,0
25-Oct-16,0.03,0.03,0.02,0.03,0
24-Oct-16,0.02,0.03,0.02,0.03,0
21-Oct-16,0.02,0.03,0.02,0.02,0
20-Oct-16,0.02,0.03,0.02,0.02,0
19-Oct-16,0.02,0.02,0.02,0.02,0
18-Oct-16,0.02,0.02,0.02,0.02,0
17-Oct-16,0.02,0.02,0.02,0.02,0
14-Oct-16,0.02,0.03,0.02,0.02,0
13-Oct-16,0.02,0.02,0.02,0.02,0
12-Oct-16,0.02,0.02,0.02,0.02,0
11-Oct-16,0.02,0.02,0.02,0.02,0
10-Oct-16,0.01,0.02,0.01,0.02,0
7-Oct-16,0.01,0.02,0.01,0.01,0
6-Oct-16,0.01,0.01,0.01,0.01,0
5-Oct-16,0.01,0.01,0.01,0.01,0
4-Oct-16,0.01,0.01,0.01,0.01,0
3-Oct-16,0.01,0.01,0.01,0.01,0
30-Sep-16,0.01,0.01,0.01,0.01,0
29-Sep-16,0.01,0.01,0.01,0.01,0
28-Sep-16,0.01,0.01,0.01,0.01,0
27-Sep-16,0.01,0.01,0.01,0.01,0
26-Sep-16,0.01,0.01,0.01,0.01,0
23-Sep-16,0.01,0.01,0.01,0.01,0
22-Sep-16,0.01,0.01,0.01,0.01,0
21-Sep-16,0.01,0.01,0.01,0.01,0
20-Sep-16,0.01,0.01,0.01,0.01,0
19-Sep-16,0.01,0.01,0.01,0.01,0
16-Sep-16,0.01,0.01,0.01,0.01,0
15-Sep-16,0.01,0.01,0.01,0.01,0
14-Sep-16,0.01,0.01,0.01,0.01,0
13-Sep-16,0.01,0.01,0.01,0.01,0
12-Sep-16,0.01,0.01,0.01,0.01,0
9-Sep-16,0.01,0.01,0.01,0.01,0
8-Sep-16,0.01,0.01,0.01,0.01,0
7-Sep-16,0.01,0.02,0.01,0.02,0
6-Sep-16,0.01,0.02,0.01,0.01,0
5-Sep-16,0.01,0.02,0.01,0.01,0
2-Sep-16,0.01,0.01,0.01,0.01,0
1-Sep-16,0.02,0.02,0.01,0.01,0
31-Aug-16,0.02,0.03,0.02,0.03,0
30-Aug-16,0.02,0.02,0.02,0.02,0
26-Aug-16,0.03,0.03,0.02,0.02,0
25-Aug-16,0.03,0.03,0.02,0.03,0
24-Aug-16,0.02,0.03,0.02,0.03,0
23-Aug-16,0.03,0.03,0.02,0.02,0
22-Aug-16,0.03,0.03,0.02,0.03,0
19-Aug-16,0.03,0.03,0.02,0.02,0
18-Aug-16,0.02,0.03,0.02,0.03,0
17-Aug-16,-,-,-,0.03,0
16-Aug-16,0.03,0.03,0.02,0.03,0
15-Aug-16,0.03,0.03,0.02,0.03,0
12-Aug-16,0.02,0.02,0.02,0.02,0
11-Aug-16,0.03,0.03,0.02,0.02,0
10-Aug-16,0.03,0.03,0.02,0.03,0
9-Aug-16,0.02,0.03,0.02,0.02,0
8-Aug-16,0.03,0.03,0.02,0.02,0
5-Aug-16,0.03,0.03,0.03,0.03,0
4-Aug-16,0.03,0.03,0.03,0.03,0
