Date,Open,High,Low,Close,Volume
30-Dec-16,0.14,0.21,0.14,0.18,0
29-Dec-16,0.12,0.13,0.11,0.12,0
28-Dec-16,0.11,0.12,0.10,0.12,0
23-Dec-16,0.11,0.12,0.10,0.11,0
22-Dec-16,0.10,0.12,0.10,0.11,0
21-Dec-16,0.08,0.11,0.08,0.10,0
20-Dec-16,0.08,0.08,0.08,0.08,0
19-Dec-16,0.08,0.08,0.08,0.08,0
16-Dec-16,0.08,0.08,0.08,0.08,0
15-Dec-16,0.08,0.08,0.08,0.08,0
14-Dec-16,0.08,0.09,0.08,0.08,0
13-Dec-16,0.09,0.09,0.08,0.08,0
12-Dec-16,0.09,0.09,0.08,0.09,0
9-Dec-16,0.08,0.09,0.08,0.09,0
8-Dec-16,0.08,0.09,0.08,0.08,0
7-Dec-16,0.08,0.08,0.08,0.08,0
6-Dec-16,0.08,0.08,0.08,0.08,0
5-Dec-16,0.08,0.08,0.08,0.08,0
2-Dec-16,0.08,0.09,0.08,0.08,0
1-Dec-16,0.08,0.09,0.08,0.09,0
30-Nov-16,0.08,0.09,0.07,0.08,0
29-Nov-16,0.07,0.08,0.07,0.08,0
28-Nov-16,0.08,0.08,0.07,0.08,0
25-Nov-16,0.08,0.08,0.08,0.08,0
24-Nov-16,0.08,0.08,0.08,0.08,0
23-Nov-16,0.08,0.08,0.08,0.08,0
22-Nov-16,0.08,0.08,0.07,0.08,0
21-Nov-16,0.08,0.08,0.08,0.08,0
18-Nov-16,0.09,0.09,0.08,0.08,0
17-Nov-16,0.09,0.10,0.08,0.09,0
16-Nov-16,0.08,0.09,0.08,0.09,0
15-Nov-16,0.09,0.09,0.08,0.09,0
14-Nov-16,0.09,0.09,0.08,0.09,0
11-Nov-16,0.10,0.10,0.08,0.09,0
10-Nov-16,0.10,0.10,0.10,0.10,0
9-Nov-16,0.10,0.10,0.10,0.10,0
8-Nov-16,0.10,0.10,0.10,0.10,0
7-Nov-16,0.11,0.11,0.10,0.10,0
4-Nov-16,0.12,0.12,0.10,0.10,5543
