Date,Open,High,Low,Close,Volume
26-Sep-14,3840.00,3945.00,3765.00,3810.00,4818
25-Sep-14,4110.00,4110.00,3660.00,3750.00,12322
24-Sep-14,4200.00,4215.00,4042.50,4050.00,5340
23-Sep-14,4230.00,4264.80,4110.00,4140.00,5851
22-Sep-14,4500.00,4500.00,4275.00,4290.00,4620
19-Sep-14,4500.00,4515.00,4410.15,4500.00,3902
18-Sep-14,4650.00,4650.00,4455.00,4470.00,3086
17-Sep-14,4605.00,4650.00,4590.00,4635.00,3092
16-Sep-14,4380.00,4560.00,4350.00,4530.00,7777
15-Sep-14,4380.00,4392.60,4230.00,4305.00,2613
12-Sep-14,4605.00,4650.00,4365.00,4410.00,6968
11-Sep-14,4650.00,4650.00,4575.00,4635.00,2223
10-Sep-14,4620.00,4665.00,4560.00,4650.00,2670
9-Sep-14,4740.00,4770.00,4650.00,4650.00,2592
8-Sep-14,4740.00,4785.00,4725.00,4725.00,1857
5-Sep-14,4860.00,4860.00,4770.00,4785.00,2452
4-Sep-14,4785.00,4920.00,4770.00,4815.00,3355
3-Sep-14,4890.00,4920.00,4740.00,4785.00,3206
2-Sep-14,4950.00,4950.00,4875.00,4890.00,1333
29-Aug-14,4875.00,4995.00,4875.00,4935.00,2061
28-Aug-14,4800.00,4950.00,4710.00,4875.00,3236
27-Aug-14,4950.00,4980.00,4860.00,4890.00,2314
26-Aug-14,4890.00,4995.00,4875.00,4980.00,3327
25-Aug-14,4980.00,4995.15,4845.00,4890.00,3443
22-Aug-14,5010.00,5025.00,4935.00,4980.00,2273
21-Aug-14,4815.00,5040.00,4815.00,5040.00,6485
20-Aug-14,4830.00,4875.00,4815.00,4845.00,1796
19-Aug-14,4905.00,4965.00,4830.00,4890.00,3161
18-Aug-14,4845.00,4935.00,4815.00,4875.00,3309
15-Aug-14,4800.00,4875.00,4695.00,4800.00,3233
14-Aug-14,4695.00,4800.00,4650.00,4785.00,3858
13-Aug-14,4650.00,4710.00,4590.00,4635.00,4638
12-Aug-14,4485.00,4635.00,4470.00,4605.00,4313
11-Aug-14,4320.00,4470.00,4305.00,4440.00,2996
8-Aug-14,4215.00,4304.55,4155.00,4290.00,2745
7-Aug-14,4335.00,4395.00,4185.00,4185.00,2947
6-Aug-14,4230.00,4365.00,4230.00,4275.00,5513
5-Aug-14,4080.00,4140.00,4005.00,4050.00,2352
4-Aug-14,4110.00,4185.00,4050.00,4065.00,2499
1-Aug-14,4275.00,4305.00,4005.00,4110.00,4631
31-Jul-14,4350.00,4365.00,4275.00,4290.00,3079
30-Jul-14,4485.00,4530.00,4380.00,4380.00,2295
29-Jul-14,4530.00,4559.85,4395.00,4470.00,4234
28-Jul-14,4575.00,4605.00,4500.00,4500.00,3610
25-Jul-14,4590.00,4590.00,4500.00,4575.00,2192
24-Jul-14,4440.00,4575.00,4425.00,4545.00,3495
23-Jul-14,4440.00,4485.00,4410.00,4410.00,2386
22-Jul-14,4410.00,4470.00,4395.00,4410.00,2505
21-Jul-14,4350.00,4425.00,4320.00,4395.00,1576
18-Jul-14,4395.00,4425.00,4320.00,4380.00,1864
17-Jul-14,4425.00,4485.00,4350.00,4364.85,2546
16-Jul-14,4500.00,4560.00,4425.00,4455.00,3383
15-Jul-14,4500.00,4575.00,4440.00,4455.00,2417
14-Jul-14,4500.00,4560.00,4455.00,4515.00,2483
11-Jul-14,4515.00,4575.00,4440.00,4470.00,3464
10-Jul-14,4470.00,4560.00,4425.00,4515.00,2548
9-Jul-14,4560.00,4635.00,4530.00,4590.00,2612
8-Jul-14,4665.00,4695.00,4485.00,4560.00,5223
7-Jul-14,4905.00,4905.00,4680.00,4680.00,3077
3-Jul-14,4875.00,4920.00,4860.00,4860.00,1138
2-Jul-14,4890.00,4950.00,4830.00,4875.00,2168
1-Jul-14,4905.00,4980.00,4815.00,4815.00,3114
30-Jun-14,4830.00,4905.00,4785.00,4830.00,2001
27-Jun-14,4815.00,4920.00,4800.00,4830.00,2169
26-Jun-14,4950.00,4950.00,4860.00,4875.00,2169
25-Jun-14,4830.00,4965.00,4785.00,4950.00,3034
24-Jun-14,5100.00,5130.00,4830.00,4845.00,5613
23-Jun-14,5055.00,5115.00,5010.00,5100.00,3825
20-Jun-14,5175.00,5250.00,5040.00,5055.00,4297
19-Jun-14,5190.00,5295.00,5130.00,5190.00,3598
18-Jun-14,5280.00,5280.00,5085.00,5145.00,3840
17-Jun-14,5085.00,5325.00,5010.00,5265.00,6547
16-Jun-14,5085.00,5130.00,4965.00,5085.00,3504
13-Jun-14,5040.00,5130.00,4965.00,5040.00,3499
12-Jun-14,5070.00,5197.50,4995.00,5070.00,4763
11-Jun-14,5100.00,5205.00,4965.00,5115.00,5331
10-Jun-14,4875.00,5197.50,4815.00,5160.00,9479
9-Jun-14,4785.00,4845.00,4717.50,4815.00,5042
6-Jun-14,4860.00,4875.00,4710.00,4740.00,3899
5-Jun-14,4695.00,4830.00,4665.00,4800.00,5759
4-Jun-14,4335.00,4650.00,4335.00,4650.00,5819
3-Jun-14,4410.00,4485.00,4305.00,4350.00,3729
2-Jun-14,4500.00,4545.00,4425.00,4440.00,2647
30-May-14,4575.00,4605.00,4485.00,4515.00,3183
29-May-14,4515.00,4650.00,4515.00,4620.00,2837
28-May-14,4575.00,4650.00,4515.00,4515.00,1842
27-May-14,4650.00,4725.00,4590.00,4620.00,3601
23-May-14,4485.00,4680.00,4320.00,4620.00,5226
22-May-14,4530.00,4635.00,4500.00,4590.00,3552
21-May-14,4485.00,4575.00,4470.00,4545.00,2378
20-May-14,4470.00,4590.00,4455.00,4485.00,3394
19-May-14,4470.00,4605.00,4470.00,4530.00,3157
16-May-14,4650.00,4650.00,4440.00,4545.00,1969
15-May-14,4530.00,4560.00,4350.00,4545.00,4182
14-May-14,4575.00,4680.00,4530.00,4560.00,2452
13-May-14,4620.00,4680.00,4545.00,4620.00,1657
12-May-14,4515.00,4650.00,4500.00,4650.00,2599
9-May-14,4425.00,4485.00,4380.00,4470.00,2343
8-May-14,4500.00,4612.50,4425.00,4425.00,2680
7-May-14,4620.00,4650.00,4440.00,4500.00,3019
6-May-14,4590.00,4740.00,4575.00,4605.00,2634
5-May-14,4590.00,4635.00,4485.00,4635.00,2155
2-May-14,4590.00,4710.00,4575.00,4605.00,2411
1-May-14,4395.00,4680.00,4395.00,4560.00,4106
30-Apr-14,4350.00,4395.00,4170.00,4380.00,5792
29-Apr-14,4380.00,4485.00,4290.00,4350.00,4128
28-Apr-14,4665.00,4695.00,4365.00,4410.00,5872
25-Apr-14,4740.00,4777.50,4635.00,4665.00,2717
24-Apr-14,4860.00,4905.00,4665.00,4830.00,3046
23-Apr-14,4965.00,5040.00,4815.00,4875.00,3971
22-Apr-14,4935.00,5085.00,4935.00,4980.00,4915
21-Apr-14,4740.00,4890.00,4740.00,4875.00,2326
17-Apr-14,4665.00,4755.00,4650.00,4740.00,2484
16-Apr-14,4605.00,4710.00,4605.00,4695.00,2573
15-Apr-14,4665.00,4695.00,4380.00,4650.00,7071
14-Apr-14,4695.00,4740.00,4575.00,4695.00,3511
11-Apr-14,4725.00,4800.00,4590.00,4650.00,5744
10-Apr-14,5025.00,5040.00,4785.00,4785.00,5872
9-Apr-14,4905.00,5010.00,4830.00,5009.85,3815
8-Apr-14,4725.00,4935.00,4710.00,4875.00,3854
7-Apr-14,4815.00,4890.00,4695.00,4785.00,5793
4-Apr-14,4830.00,4995.00,4725.00,4890.00,7552
3-Apr-14,4920.00,5040.00,4800.00,4815.00,3768
2-Apr-14,4905.00,4964.85,4860.00,4920.00,2413
1-Apr-14,4845.00,4950.00,4800.00,4920.00,3420
31-Mar-14,4920.00,4965.00,4770.00,4845.00,3347
28-Mar-14,4725.00,4919.85,4710.00,4875.00,4819
27-Mar-14,4875.00,4980.00,4650.00,4710.00,8318
26-Mar-14,5085.00,5085.00,4815.00,4830.00,7096
25-Mar-14,4995.00,5130.00,4965.00,5025.00,4061
24-Mar-14,5250.00,5280.00,4875.00,4965.00,9378
21-Mar-14,5280.00,5295.00,5160.00,5220.00,6019
20-Mar-14,5370.00,5392.50,5175.00,5242.50,5612
19-Mar-14,5400.00,5550.00,5280.00,5370.00,5399
18-Mar-14,5160.00,5385.00,5130.00,5385.00,6817
17-Mar-14,5160.00,5220.00,5085.00,5130.00,4473
14-Mar-14,5310.00,5340.00,5085.00,5100.00,7992
13-Mar-14,5385.00,5520.00,5190.00,5280.00,8456
12-Mar-14,5430.00,5475.00,5280.00,5355.00,6122
11-Mar-14,5745.00,5775.00,5460.00,5520.00,7954
10-Mar-14,5865.00,5970.00,5625.00,5670.00,9364
7-Mar-14,6150.00,6150.00,5850.00,5925.00,7389
6-Mar-14,6420.00,6555.00,5940.00,6030.00,16579
5-Mar-14,6000.00,6225.00,5940.00,6210.00,13109
4-Mar-14,5700.00,5925.00,5685.00,5820.00,11170
3-Mar-14,5355.00,5625.00,5280.00,5520.00,5749
28-Feb-14,5520.00,5700.00,5400.00,5520.00,7642
27-Feb-14,5355.00,5550.00,5295.00,5490.00,7664
26-Feb-14,5355.00,5445.00,5235.00,5265.00,5523
25-Feb-14,5430.00,5475.00,5250.00,5317.50,4134
24-Feb-14,5280.00,5475.00,5280.00,5400.00,5095
21-Feb-14,5325.00,5355.00,5235.00,5265.00,3497
20-Feb-14,5205.00,5325.00,5085.00,5295.00,4954
19-Feb-14,5610.00,5700.00,5175.00,5220.00,12088
18-Feb-14,5595.00,5640.00,5385.00,5565.00,7219
14-Feb-14,5550.00,5685.00,5520.00,5550.00,3424
13-Feb-14,5490.00,5670.00,5325.00,5595.00,4868
12-Feb-14,5745.00,5805.00,5520.00,5610.00,6036
11-Feb-14,5475.00,5850.00,5460.00,5700.00,8664
10-Feb-14,5445.00,5460.00,5295.00,5445.00,5021
7-Feb-14,5250.00,5595.00,5175.00,5460.00,10308
6-Feb-14,4920.00,5145.00,4875.00,5115.00,5194
5-Feb-14,4980.00,5017.50,4725.00,4845.00,7090
4-Feb-14,4920.00,5055.00,4890.00,4980.00,4526
3-Feb-14,5145.00,5190.00,4875.00,4876.50,7105
31-Jan-14,4920.00,5122.50,4890.00,5100.00,5241
30-Jan-14,5190.00,5250.00,5025.00,5055.00,4978
29-Jan-14,5070.00,5205.00,4890.00,5040.00,7350
28-Jan-14,5115.00,5310.00,5085.00,5205.00,5615
27-Jan-14,4965.00,5250.00,4860.15,5100.00,8820
24-Jan-14,5550.00,5550.00,5040.00,5070.00,17433
23-Jan-14,5790.00,5850.00,5625.00,5655.00,7165
22-Jan-14,5715.00,5760.00,5640.00,5715.00,3775
21-Jan-14,5775.00,5880.00,5625.00,5715.00,6298
17-Jan-14,6075.00,6075.00,5715.00,5730.00,7248
16-Jan-14,6120.00,6240.00,5940.00,5985.00,13881
15-Jan-14,5580.00,6000.00,5550.00,6000.00,12956
14-Jan-14,5490.00,5700.00,5445.00,5520.00,8811
13-Jan-14,5685.00,5790.00,5415.00,5430.00,12456
10-Jan-14,5685.00,5835.00,5475.00,5790.00,16763
