Date,Open,High,Low,Close,Volume
4-Mar-16,0.40,0.44,0.40,0.42,0
3-Mar-16,0.41,0.42,0.37,0.41,0
2-Mar-16,0.45,0.45,0.40,0.42,0
1-Mar-16,0.45,0.49,0.40,0.42,0
29-Feb-16,0.41,0.42,0.38,0.39,0
26-Feb-16,0.42,0.45,0.40,0.42,0
25-Feb-16,0.42,0.44,0.40,0.40,0
24-Feb-16,0.42,0.43,0.37,0.39,0
23-Feb-16,0.40,0.45,0.38,0.42,0
22-Feb-16,0.36,0.42,0.34,0.39,0
19-Feb-16,0.35,0.37,0.35,0.35,0
18-Feb-16,0.34,0.36,0.33,0.35,0
17-Feb-16,0.37,0.37,0.31,0.34,0
16-Feb-16,0.37,0.44,0.31,0.33,0
15-Feb-16,0.28,0.30,0.26,0.28,0
12-Feb-16,0.27,0.29,0.26,0.28,0
11-Feb-16,0.32,0.32,0.26,0.27,0
10-Feb-16,0.31,0.31,0.28,0.29,0
9-Feb-16,0.28,0.31,0.28,0.30,0
8-Feb-16,0.34,0.34,0.28,0.29,0
5-Feb-16,0.29,0.31,0.29,0.29,0
4-Feb-16,0.29,0.29,0.28,0.28,0
3-Feb-16,0.31,0.31,0.28,0.28,0
2-Feb-16,0.30,0.31,0.28,0.29,0
1-Feb-16,0.24,0.30,0.24,0.29,0
29-Jan-16,0.30,0.30,0.27,0.29,0
28-Jan-16,0.30,0.32,0.27,0.30,0
27-Jan-16,0.26,0.27,0.26,0.27,0
26-Jan-16,0.25,0.28,0.24,0.27,0
25-Jan-16,0.28,0.28,0.25,0.26,0
22-Jan-16,0.27,0.28,0.26,0.27,0
21-Jan-16,0.26,0.28,0.24,0.27,0
20-Jan-16,0.29,0.29,0.24,0.25,0
19-Jan-16,0.28,0.30,0.27,0.28,0
18-Jan-16,0.29,0.30,0.26,0.28,0
15-Jan-16,0.31,0.32,0.29,0.29,0
14-Jan-16,0.32,0.33,0.30,0.31,0
13-Jan-16,0.34,0.38,0.32,0.32,0
12-Jan-16,0.31,0.31,0.30,0.31,0
11-Jan-16,0.34,0.34,0.30,0.31,0
8-Jan-16,0.29,0.34,0.29,0.31,0
7-Jan-16,0.31,0.31,0.28,0.31,0
6-Jan-16,0.33,0.33,0.30,0.31,0
5-Jan-16,0.33,0.33,0.30,0.32,0
4-Jan-16,0.36,0.36,0.30,0.33,0
31-Dec-15,0.33,0.34,0.29,0.32,0
30-Dec-15,0.31,0.33,0.28,0.31,0
29-Dec-15,0.27,0.31,0.27,0.31,0
24-Dec-15,0.28,0.30,0.27,0.30,0
23-Dec-15,0.27,0.28,0.25,0.26,0
22-Dec-15,0.26,0.27,0.25,0.27,0
21-Dec-15,0.28,0.29,0.26,0.26,0
18-Dec-15,0.27,0.29,0.25,0.28,0
16-Dec-15,0.24,0.24,0.23,0.24,0
15-Dec-15,0.24,0.26,0.23,0.24,0
14-Dec-15,0.26,0.26,0.24,0.24,0
11-Dec-15,0.26,0.27,0.24,0.24,0
10-Dec-15,0.24,0.28,0.24,0.26,0
9-Dec-15,0.25,0.28,0.23,0.24,0
8-Dec-15,0.28,0.29,0.25,0.26,0
7-Dec-15,0.31,0.31,0.28,0.30,0
4-Dec-15,0.31,0.32,0.29,0.31,0
3-Dec-15,0.33,0.33,0.30,0.32,0
2-Dec-15,0.32,0.33,0.31,0.31,0
1-Dec-15,0.33,0.34,0.32,0.32,0
30-Nov-15,0.34,0.34,0.32,0.32,0
27-Nov-15,0.31,0.36,0.31,0.34,0
26-Nov-15,0.32,0.33,0.31,0.33,0
25-Nov-15,0.34,0.34,0.32,0.32,0
24-Nov-15,0.30,0.35,0.30,0.34,0
23-Nov-15,0.30,0.31,0.29,0.31,0
20-Nov-15,0.32,0.33,0.28,0.30,0
19-Nov-15,0.42,0.42,0.32,0.33,0
18-Nov-15,0.32,0.36,0.32,0.34,0
17-Nov-15,0.36,0.36,0.32,0.34,0
16-Nov-15,0.35,0.36,0.35,0.35,0
13-Nov-15,0.37,0.38,0.35,0.36,0
12-Nov-15,0.40,0.40,0.37,0.37,0
11-Nov-15,0.38,0.40,0.37,0.38,0
10-Nov-15,0.38,0.39,0.36,0.38,0
9-Nov-15,0.39,0.40,0.38,0.39,0
6-Nov-15,0.38,0.39,0.38,0.39,0
5-Nov-15,0.40,0.40,0.38,0.38,0
4-Nov-15,0.40,0.40,0.39,0.39,0
3-Nov-15,0.39,0.41,0.38,0.39,0
2-Nov-15,0.40,0.40,0.38,0.38,0
30-Oct-15,0.39,0.40,0.39,0.40,0
29-Oct-15,0.40,0.41,0.38,0.39,0
28-Oct-15,0.41,0.41,0.39,0.41,0
27-Oct-15,0.41,0.42,0.40,0.40,0
26-Oct-15,0.41,0.42,0.39,0.41,0
23-Oct-15,0.42,0.43,0.40,0.41,0
22-Oct-15,0.41,0.43,0.40,0.42,0
21-Oct-15,0.44,0.44,0.40,0.40,0
20-Oct-15,0.40,0.42,0.39,0.40,0
19-Oct-15,0.42,0.42,0.39,0.42,0
16-Oct-15,0.43,0.43,0.41,0.42,0
15-Oct-15,0.43,0.43,0.39,0.41,0
14-Oct-15,0.44,0.44,0.42,0.44,0
13-Oct-15,0.41,0.44,0.41,0.44,0
12-Oct-15,0.44,0.45,0.43,0.45,0
9-Oct-15,0.42,0.44,0.42,0.43,0
8-Oct-15,0.41,0.44,0.41,0.42,0
7-Oct-15,0.41,0.42,0.40,0.41,0
6-Oct-15,0.40,0.42,0.40,0.42,0
5-Oct-15,0.41,0.44,0.40,0.40,0
2-Oct-15,0.42,0.42,0.39,0.41,0
1-Oct-15,0.41,0.42,0.39,0.40,0
30-Sep-15,0.39,0.42,0.39,0.40,0
29-Sep-15,0.41,0.41,0.39,0.40,0
28-Sep-15,0.42,0.43,0.38,0.39,0
25-Sep-15,0.42,0.43,0.40,0.42,0
24-Sep-15,0.44,0.44,0.42,0.42,0
23-Sep-15,0.43,0.44,0.43,0.43,0
22-Sep-15,0.45,0.45,0.42,0.43,0
21-Sep-15,0.46,0.47,0.44,0.44,0
18-Sep-15,0.46,0.48,0.45,0.46,0
17-Sep-15,0.47,0.49,0.46,0.48,0
16-Sep-15,0.49,0.49,0.47,0.49,0
15-Sep-15,0.48,0.50,0.46,0.47,0
14-Sep-15,0.47,0.48,0.46,0.47,0
11-Sep-15,0.46,0.50,0.44,0.47,0
10-Sep-15,0.47,0.48,0.46,0.46,0
9-Sep-15,0.48,0.48,0.46,0.48,0
8-Sep-15,0.47,0.50,0.46,0.47,0
7-Sep-15,0.47,0.48,0.47,0.48,0
4-Sep-15,0.48,0.48,0.47,0.48,0
3-Sep-15,0.51,0.52,0.46,0.48,0
2-Sep-15,0.50,0.52,0.49,0.51,0
1-Sep-15,0.51,0.51,0.48,0.49,0
28-Aug-15,0.50,0.57,0.47,0.50,0
27-Aug-15,0.46,0.51,0.43,0.50,0
26-Aug-15,0.47,0.48,0.41,0.46,0
25-Aug-15,0.39,0.41,0.38,0.40,0
24-Aug-15,0.41,0.41,0.38,0.39,0
21-Aug-15,0.39,0.44,0.39,0.42,0
20-Aug-15,0.37,0.39,0.36,0.37,0
19-Aug-15,0.37,0.40,0.37,0.38,0
18-Aug-15,0.40,0.40,0.37,0.40,0
17-Aug-15,0.40,0.42,0.39,0.40,0
14-Aug-15,0.41,0.42,0.40,0.40,0
13-Aug-15,0.42,0.43,0.41,0.42,0
12-Aug-15,0.39,0.44,0.39,0.43,0
11-Aug-15,0.40,0.40,0.38,0.39,0
10-Aug-15,0.41,0.42,0.40,0.41,0
7-Aug-15,0.43,0.44,0.41,0.42,0
6-Aug-15,0.40,0.45,0.39,0.43,0
5-Aug-15,0.41,0.42,0.39,0.40,0
4-Aug-15,0.41,0.42,0.40,0.41,0
3-Aug-15,0.41,0.43,0.41,0.42,0
31-Jul-15,0.42,0.42,0.40,0.41,0
30-Jul-15,0.44,0.44,0.41,0.41,0
29-Jul-15,0.42,0.44,0.41,0.42,0
28-Jul-15,0.42,0.45,0.42,0.42,0
27-Jul-15,0.47,0.47,0.43,0.44,0
24-Jul-15,0.45,0.48,0.45,0.46,0
23-Jul-15,0.45,0.48,0.45,0.46,0
22-Jul-15,0.46,0.47,0.46,0.46,0
21-Jul-15,0.49,0.49,0.46,0.47,0
20-Jul-15,0.50,0.51,0.46,0.46,0
17-Jul-15,0.52,0.54,0.50,0.50,0
16-Jul-15,0.51,0.54,0.49,0.52,0
15-Jul-15,0.49,0.51,0.47,0.51,0
14-Jul-15,0.44,0.49,0.44,0.47,0
13-Jul-15,0.42,0.46,0.42,0.46,0
10-Jul-15,0.43,0.44,0.41,0.42,0
9-Jul-15,0.42,0.44,0.41,0.41,0
8-Jul-15,0.43,0.44,0.41,0.44,0
7-Jul-15,0.45,0.46,0.41,0.43,0
6-Jul-15,0.46,0.49,0.42,0.45,0
3-Jul-15,0.48,0.48,0.45,0.46,0
2-Jul-15,0.47,0.48,0.45,0.48,0
1-Jul-15,0.43,0.50,0.42,0.47,0
30-Jun-15,0.44,0.48,0.42,0.48,0
29-Jun-15,0.45,0.46,0.42,0.45,0
26-Jun-15,0.46,0.46,0.45,0.46,0
25-Jun-15,0.48,0.49,0.46,0.46,0
24-Jun-15,0.47,0.50,0.46,0.48,0
23-Jun-15,0.48,0.50,0.47,0.49,0
22-Jun-15,0.50,0.50,0.46,0.50,0
19-Jun-15,0.51,0.51,0.48,0.50,0
18-Jun-15,0.53,0.53,0.48,0.51,0
17-Jun-15,0.54,0.54,0.50,0.51,0
16-Jun-15,0.52,0.55,0.51,0.52,0
15-Jun-15,0.53,0.54,0.52,0.52,0
12-Jun-15,0.55,0.55,0.52,0.53,0
11-Jun-15,0.56,0.56,0.52,0.53,0
10-Jun-15,0.54,0.56,0.52,0.53,0
9-Jun-15,0.54,0.55,0.52,0.54,0
8-Jun-15,0.57,0.58,0.53,0.56,0
5-Jun-15,0.62,0.65,0.53,0.60,0
4-Jun-15,-,-,-,0.54,0
3-Jun-15,0.53,0.55,0.52,0.54,0
2-Jun-15,0.56,0.56,0.51,0.52,0
1-Jun-15,0.53,0.57,0.52,0.55,0
29-May-15,0.52,0.53,0.50,0.53,0
28-May-15,0.52,0.52,0.52,0.52,0
27-May-15,0.52,0.53,0.51,0.52,0
26-May-15,0.53,0.54,0.52,0.53,0
22-May-15,0.55,0.55,0.51,0.53,0
21-May-15,0.53,0.55,0.53,0.53,0
20-May-15,0.54,0.55,0.51,0.52,0
19-May-15,0.54,0.55,0.53,0.54,0
18-May-15,0.56,0.56,0.54,0.54,0
15-May-15,0.54,0.59,0.54,0.56,0
14-May-15,0.55,0.60,0.54,0.55,0
13-May-15,0.56,0.56,0.53,0.53,0
12-May-15,0.56,0.57,0.54,0.56,0
11-May-15,0.59,0.60,0.53,0.54,0
8-May-15,0.54,0.55,0.53,0.54,0
7-May-15,0.53,0.57,0.50,0.55,0
6-May-15,0.54,0.55,0.52,0.53,0
5-May-15,0.52,0.58,0.52,0.55,0
1-May-15,0.54,0.56,0.52,0.52,0
30-Apr-15,0.56,0.58,0.54,0.56,0
29-Apr-15,0.52,0.60,0.48,0.55,0
28-Apr-15,0.58,0.60,0.55,0.56,0
27-Apr-15,0.60,0.62,0.58,0.59,0
24-Apr-15,0.61,0.62,0.58,0.58,0
23-Apr-15,0.56,0.64,0.56,0.57,0
22-Apr-15,0.58,0.58,0.56,0.58,0
21-Apr-15,0.56,0.60,0.55,0.58,0
20-Apr-15,0.56,0.57,0.54,0.55,0
17-Apr-15,0.58,0.58,0.55,0.56,0
16-Apr-15,0.56,0.59,0.52,0.57,0
15-Apr-15,0.58,0.60,0.55,0.56,0
14-Apr-15,0.64,0.69,0.56,0.58,0
13-Apr-15,0.72,0.73,0.61,0.62,0
10-Apr-15,0.77,0.81,0.66,0.70,0
9-Apr-15,0.69,0.85,0.65,0.74,0
8-Apr-15,0.62,0.62,0.57,0.58,0
7-Apr-15,0.57,0.62,0.51,0.61,0
2-Apr-15,0.51,0.59,0.50,0.55,0
1-Apr-15,0.52,0.54,0.50,0.50,0
31-Mar-15,0.51,0.53,0.50,0.52,0
30-Mar-15,0.53,0.54,0.51,0.52,0
27-Mar-15,0.53,0.57,0.52,0.54,0
26-Mar-15,0.55,0.55,0.51,0.53,0
25-Mar-15,0.54,0.56,0.53,0.55,0
24-Mar-15,0.53,0.55,0.53,0.54,0
23-Mar-15,0.56,0.56,0.53,0.53,0
20-Mar-15,0.56,0.57,0.55,0.56,0
19-Mar-15,0.58,0.58,0.55,0.57,0
18-Mar-15,0.67,0.70,0.56,0.60,0
17-Mar-15,0.56,0.58,0.55,0.55,0
16-Mar-15,0.57,0.59,0.56,0.56,0
13-Mar-15,0.60,0.61,0.56,0.58,0
12-Mar-15,0.60,0.65,0.57,0.60,0
11-Mar-15,0.59,0.62,0.57,0.62,0
10-Mar-15,0.56,0.60,0.56,0.57,0
9-Mar-15,0.56,0.58,0.55,0.56,0
6-Mar-15,0.57,0.58,0.52,0.54,0
5-Mar-15,0.54,0.59,0.54,0.57,0
4-Mar-15,0.53,0.54,0.51,0.54,0
3-Mar-15,0.52,0.54,0.51,0.53,0
2-Mar-15,0.54,0.54,0.51,0.52,0
27-Feb-15,0.51,0.54,0.51,0.54,0
26-Feb-15,0.51,0.52,0.51,0.51,0
25-Feb-15,0.51,0.54,0.48,0.50,0
24-Feb-15,0.53,0.53,0.49,0.49,0
23-Feb-15,0.55,0.55,0.52,0.53,0
20-Feb-15,0.55,0.55,0.52,0.55,0
19-Feb-15,0.55,0.57,0.52,0.53,0
18-Feb-15,0.55,0.59,0.54,0.55,0
17-Feb-15,0.56,0.59,0.54,0.55,0
16-Feb-15,0.59,0.60,0.57,0.57,0
13-Feb-15,0.57,0.60,0.53,0.59,0
12-Feb-15,0.58,0.61,0.56,0.57,0
11-Feb-15,0.62,0.65,0.55,0.61,0
10-Feb-15,0.68,0.71,0.62,0.64,0
9-Feb-15,0.58,0.71,0.56,0.66,0
6-Feb-15,0.52,0.57,0.51,0.57,0
5-Feb-15,0.50,0.50,0.47,0.50,0
4-Feb-15,0.50,0.51,0.47,0.50,0
3-Feb-15,0.58,0.63,0.52,0.52,0
2-Feb-15,0.51,0.54,0.48,0.53,0
30-Jan-15,0.47,0.52,0.47,0.51,0
29-Jan-15,0.47,0.49,0.46,0.47,0
28-Jan-15,0.50,0.51,0.46,0.49,0
27-Jan-15,0.50,0.52,0.47,0.49,0
26-Jan-15,0.56,0.58,0.50,0.50,0
23-Jan-15,0.52,0.58,0.51,0.56,0
22-Jan-15,0.47,0.52,0.46,0.51,0
21-Jan-15,0.50,0.50,0.46,0.46,0
20-Jan-15,0.50,0.51,0.48,0.50,0
19-Jan-15,0.50,0.51,0.47,0.51,0
16-Jan-15,0.50,0.51,0.47,0.50,0
15-Jan-15,0.51,0.52,0.48,0.51,0
14-Jan-15,0.55,0.55,0.50,0.52,0
13-Jan-15,0.56,0.56,0.51,0.54,0
12-Jan-15,0.62,0.62,0.56,0.57,0
9-Jan-15,0.56,0.65,0.55,0.62,0
8-Jan-15,0.56,0.59,0.54,0.56,0
7-Jan-15,0.59,0.60,0.54,0.56,0
6-Jan-15,0.62,0.63,0.56,0.59,0
5-Jan-15,0.70,0.70,0.58,0.64,0
31-Dec-14,0.76,0.79,0.73,0.74,0
30-Dec-14,0.69,0.82,0.67,0.73,0
29-Dec-14,0.63,0.70,0.60,0.66,0
24-Dec-14,0.56,0.66,0.55,0.60,0
23-Dec-14,0.55,0.59,0.53,0.56,0
22-Dec-14,0.53,0.57,0.51,0.55,0
19-Dec-14,0.57,0.59,0.50,0.53,0
18-Dec-14,0.55,0.68,0.54,0.58,0
17-Dec-14,0.39,0.49,0.33,0.46,0
16-Dec-14,0.32,0.34,0.30,0.33,0
15-Dec-14,0.33,0.34,0.30,0.31,0
12-Dec-14,0.35,0.36,0.32,0.34,0
11-Dec-14,0.39,0.39,0.34,0.36,0
10-Dec-14,0.42,0.42,0.38,0.38,0
9-Dec-14,0.43,0.43,0.39,0.40,0
8-Dec-14,0.40,0.45,0.38,0.43,0
5-Dec-14,0.43,0.44,0.40,0.41,0
4-Dec-14,0.44,0.44,0.41,0.43,0
3-Dec-14,0.44,0.46,0.44,0.45,0
2-Dec-14,0.44,0.47,0.43,0.46,0
1-Dec-14,0.49,0.49,0.40,0.45,0
28-Nov-14,0.51,0.51,0.47,0.49,0
27-Nov-14,0.50,0.51,0.48,0.51,0
26-Nov-14,0.50,0.51,0.48,0.49,0
25-Nov-14,0.49,0.54,0.47,0.50,0
24-Nov-14,0.51,0.52,0.45,0.49,0
21-Nov-14,0.51,0.52,0.50,0.52,0
20-Nov-14,0.54,0.54,0.51,0.51,0
19-Nov-14,0.55,0.55,0.51,0.53,0
18-Nov-14,0.58,0.59,0.54,0.56,0
17-Nov-14,0.62,0.62,0.56,0.59,0
14-Nov-14,0.58,0.63,0.57,0.61,0
13-Nov-14,0.58,0.61,0.57,0.58,0
12-Nov-14,0.58,0.60,0.55,0.57,0
11-Nov-14,0.55,0.55,0.51,0.53,0
10-Nov-14,0.57,0.58,0.51,0.55,0
