Date,Open,High,Low,Close,Volume
17-Oct-16,0.15,0.15,0.15,0.15,0
14-Oct-16,0.15,0.15,0.15,0.15,0
13-Oct-16,0.21,0.21,0.15,0.15,0
12-Oct-16,0.22,0.22,0.16,0.21,0
11-Oct-16,0.20,0.25,0.15,0.21,0
10-Oct-16,0.20,0.20,0.20,0.20,0
7-Oct-16,0.16,0.20,0.13,0.13,0
6-Oct-16,0.16,0.16,0.16,0.16,0
5-Oct-16,-,-,-,0.16,0
4-Oct-16,0.16,0.16,0.16,0.16,0
3-Oct-16,-,-,-,0.11,0
30-Sep-16,-,-,-,0.11,0
29-Sep-16,0.16,0.16,0.11,0.11,0
28-Sep-16,-,-,-,0.16,0
27-Sep-16,-,-,-,0.16,0
26-Sep-16,-,-,-,0.16,0
23-Sep-16,0.16,0.16,0.16,0.16,0
22-Sep-16,-,-,-,0.10,0
21-Sep-16,0.16,0.16,0.10,0.10,0
20-Sep-16,0.16,0.16,0.16,0.16,0
19-Sep-16,-,-,-,0.10,0
16-Sep-16,0.10,0.10,0.10,0.10,0
15-Sep-16,-,-,-,0.10,0
14-Sep-16,-,-,-,0.10,0
13-Sep-16,0.10,0.10,0.10,0.10,0
12-Sep-16,-,-,-,0.18,0
9-Sep-16,-,-,-,0.18,0
8-Sep-16,0.18,0.18,0.18,0.18,0
7-Sep-16,0.18,0.18,0.18,0.18,0
6-Sep-16,0.20,0.20,0.14,0.18,0
5-Sep-16,0.10,0.14,0.10,0.14,0
2-Sep-16,-,-,-,0.14,0
1-Sep-16,-,-,-,0.14,0
31-Aug-16,-,-,-,0.14,0
30-Aug-16,0.14,0.14,0.14,0.14,0
26-Aug-16,-,-,-,0.14,0
25-Aug-16,0.14,0.14,0.14,0.14,0
24-Aug-16,-,-,-,0.10,0
23-Aug-16,-,-,-,0.10,0
22-Aug-16,-,-,-,0.10,0
19-Aug-16,-,-,-,0.10,0
18-Aug-16,-,-,-,0.10,0
17-Aug-16,-,-,-,0.10,0
16-Aug-16,0.10,0.10,0.10,0.10,0
15-Aug-16,-,-,-,0.10,0
12-Aug-16,-,-,-,0.10,0
11-Aug-16,-,-,-,0.10,0
10-Aug-16,-,-,-,0.10,0
9-Aug-16,0.10,0.10,0.10,0.10,0
8-Aug-16,0.14,0.14,0.10,0.10,0
5-Aug-16,0.14,0.14,0.14,0.14,0
4-Aug-16,-,-,-,0.14,0
3-Aug-16,-,-,-,0.14,0
2-Aug-16,-,-,-,0.14,0
1-Aug-16,-,-,-,0.14,0
29-Jul-16,0.14,0.14,0.14,0.14,0
28-Jul-16,0.10,0.10,0.10,0.10,0
27-Jul-16,-,-,-,0.14,0
26-Jul-16,-,-,-,0.14,0
25-Jul-16,0.10,0.14,0.10,0.14,0
22-Jul-16,-,-,-,0.14,0
21-Jul-16,-,-,-,0.14,0
20-Jul-16,-,-,-,0.14,0
19-Jul-16,-,-,-,0.14,0
18-Jul-16,-,-,-,0.14,0
15-Jul-16,0.14,0.14,0.14,0.14,0
14-Jul-16,-,-,-,0.10,0
13-Jul-16,-,-,-,0.10,0
12-Jul-16,0.10,0.10,0.10,0.10,0
11-Jul-16,-,-,-,0.14,0
8-Jul-16,-,-,-,0.14,0
7-Jul-16,0.10,0.14,0.10,0.14,0
6-Jul-16,-,-,-,0.10,0
5-Jul-16,0.10,0.10,0.10,0.10,0
4-Jul-16,-,-,-,0.14,0
1-Jul-16,-,-,-,0.14,0
30-Jun-16,0.14,0.14,0.14,0.14,0
29-Jun-16,0.12,0.12,0.10,0.10,0
28-Jun-16,-,-,-,0.10,0
27-Jun-16,-,-,-,0.10,0
24-Jun-16,0.10,0.10,0.10,0.10,0
23-Jun-16,0.10,0.14,0.10,0.14,0
22-Jun-16,-,-,-,0.10,0
21-Jun-16,-,-,-,0.10,0
20-Jun-16,-,-,-,0.10,0
17-Jun-16,-,-,-,0.10,0
16-Jun-16,-,-,-,0.10,0
15-Jun-16,-,-,-,0.10,0
14-Jun-16,0.10,0.10,0.10,0.10,0
13-Jun-16,0.10,0.10,0.10,0.10,0
10-Jun-16,0.16,0.16,0.16,0.16,0
9-Jun-16,-,-,-,0.10,0
8-Jun-16,0.16,0.16,0.10,0.10,0
7-Jun-16,0.16,0.16,0.11,0.11,0
6-Jun-16,0.10,0.10,0.10,0.10,0
3-Jun-16,-,-,-,0.16,0
2-Jun-16,-,-,-,0.16,0
1-Jun-16,-,-,-,0.16,0
31-May-16,-,-,-,0.16,0
27-May-16,0.10,0.16,0.10,0.16,0
26-May-16,0.10,0.10,0.10,0.10,0
25-May-16,0.10,0.14,0.10,0.10,0
24-May-16,-,-,-,0.09,0
23-May-16,-,-,-,0.09,0
20-May-16,0.12,0.12,0.09,0.09,0
19-May-16,-,-,-,0.09,0
18-May-16,-,-,-,0.09,0
17-May-16,-,-,-,0.09,0
16-May-16,0.09,0.09,0.09,0.09,0
13-May-16,-,-,-,0.09,0
12-May-16,0.09,0.09,0.09,0.09,0
11-May-16,0.10,0.10,0.08,0.09,0
10-May-16,0.12,0.15,0.10,0.10,0
9-May-16,0.20,0.20,0.12,0.12,0
6-May-16,0.12,0.12,0.12,0.12,0
5-May-16,0.12,0.12,0.10,0.12,0
4-May-16,0.15,0.15,0.15,0.15,0
3-May-16,0.12,0.15,0.12,0.15,0
29-Apr-16,0.12,0.12,0.12,0.12,0
28-Apr-16,-,-,-,0.12,0
27-Apr-16,-,-,-,0.12,0
26-Apr-16,0.12,0.12,0.12,0.12,0
25-Apr-16,0.16,0.16,0.11,0.12,0
22-Apr-16,0.12,0.19,0.11,0.15,0
21-Apr-16,-,-,-,0.09,0
20-Apr-16,0.09,0.09,0.09,0.09,0
19-Apr-16,-,-,-,0.12,0
18-Apr-16,0.12,0.12,0.12,0.12,0
15-Apr-16,-,-,-,0.08,0
14-Apr-16,0.08,0.08,0.08,0.08,0
13-Apr-16,-,-,-,0.12,0
12-Apr-16,-,-,-,0.12,0
11-Apr-16,-,-,-,0.12,0
8-Apr-16,-,-,-,0.12,0
7-Apr-16,0.12,0.12,0.12,0.12,0
6-Apr-16,0.08,0.12,0.08,0.12,0
5-Apr-16,-,-,-,0.08,0
4-Apr-16,-,-,-,0.08,0
1-Apr-16,-,-,-,0.08,0
31-Mar-16,-,-,-,0.08,0
30-Mar-16,0.08,0.08,0.08,0.08,0
29-Mar-16,0.08,0.08,0.08,0.08,0
24-Mar-16,0.08,0.08,0.08,0.08,0
23-Mar-16,0.15,0.15,0.15,0.15,0
22-Mar-16,-,-,-,0.15,0
21-Mar-16,-,-,-,0.15,0
18-Mar-16,0.13,0.15,0.13,0.15,0
17-Mar-16,0.14,0.14,0.08,0.08,0
16-Mar-16,-,-,-,0.14,0
15-Mar-16,0.08,0.14,0.08,0.14,0
14-Mar-16,0.08,0.08,0.08,0.08,0
11-Mar-16,-,-,-,0.08,0
10-Mar-16,-,-,-,0.08,0
9-Mar-16,-,-,-,0.08,0
8-Mar-16,0.08,0.08,0.08,0.08,0
7-Mar-16,0.14,0.14,0.08,0.08,0
4-Mar-16,0.10,0.10,0.10,0.10,0
3-Mar-16,-,-,-,0.13,0
2-Mar-16,0.09,0.13,0.09,0.13,0
1-Mar-16,0.15,0.15,0.09,0.09,0
29-Feb-16,0.14,0.15,0.09,0.15,0
26-Feb-16,0.10,0.14,0.08,0.13,0
25-Feb-16,0.11,0.17,0.11,0.17,0
24-Feb-16,0.18,0.18,0.11,0.14,0
23-Feb-16,0.18,0.18,0.12,0.12,0
22-Feb-16,0.15,0.19,0.15,0.18,0
19-Feb-16,0.27,0.27,0.11,0.15,0
18-Feb-16,0.12,0.30,0.10,0.21,0
17-Feb-16,0.10,0.10,0.10,0.10,0
16-Feb-16,-,-,-,0.10,0
15-Feb-16,-,-,-,0.10,0
12-Feb-16,-,-,-,0.10,0
11-Feb-16,-,-,-,0.10,0
10-Feb-16,-,-,-,0.10,0
9-Feb-16,-,-,-,0.10,0
8-Feb-16,-,-,-,0.10,0
5-Feb-16,0.14,0.14,0.10,0.10,0
4-Feb-16,0.14,0.14,0.10,0.10,0
3-Feb-16,0.14,0.14,0.14,0.14,0
2-Feb-16,0.10,0.10,0.10,0.10,0
1-Feb-16,-,-,-,0.15,0
29-Jan-16,-,-,-,0.15,0
28-Jan-16,-,-,-,0.15,0
27-Jan-16,0.15,0.15,0.15,0.15,0
26-Jan-16,0.10,0.10,0.10,0.10,0
25-Jan-16,0.10,0.10,0.10,0.10,0
22-Jan-16,-,-,-,0.15,0
21-Jan-16,-,-,-,0.15,0
20-Jan-16,0.15,0.15,0.15,0.15,0
19-Jan-16,0.10,0.10,0.10,0.10,0
18-Jan-16,-,-,-,0.14,0
15-Jan-16,0.14,0.14,0.14,0.14,0
14-Jan-16,-,-,-,0.10,0
13-Jan-16,0.10,0.10,0.10,0.10,0
12-Jan-16,-,-,-,0.10,0
11-Jan-16,0.10,0.10,0.10,0.10,0
8-Jan-16,-,-,-,0.18,0
7-Jan-16,0.18,0.18,0.18,0.18,0
6-Jan-16,-,-,-,0.15,0
5-Jan-16,0.10,0.15,0.10,0.15,0
4-Jan-16,-,-,-,0.18,0
31-Dec-15,0.18,0.18,0.18,0.18,0
30-Dec-15,-,-,-,0.11,0
29-Dec-15,0.18,0.18,0.11,0.11,0
24-Dec-15,-,-,-,0.18,0
23-Dec-15,-,-,-,0.18,0
22-Dec-15,0.18,0.18,0.18,0.18,0
21-Dec-15,0.11,0.18,0.11,0.18,0
18-Dec-15,0.15,0.18,0.15,0.18,0
16-Dec-15,-,-,-,0.15,0
15-Dec-15,0.15,0.15,0.15,0.15,0
14-Dec-15,-,-,-,0.14,0
11-Dec-15,-,-,-,0.14,0
10-Dec-15,0.14,0.14,0.14,0.14,0
9-Dec-15,0.15,0.15,0.15,0.15,0
8-Dec-15,0.19,0.19,0.19,0.19,0
7-Dec-15,0.19,0.19,0.19,0.19,0
4-Dec-15,-,-,-,0.15,0
3-Dec-15,0.15,0.15,0.15,0.15,0
2-Dec-15,-,-,-,0.19,0
1-Dec-15,-,-,-,0.19,0
30-Nov-15,-,-,-,0.19,0
27-Nov-15,-,-,-,0.19,0
26-Nov-15,-,-,-,0.19,0
25-Nov-15,-,-,-,0.19,0
24-Nov-15,-,-,-,0.19,0
23-Nov-15,-,-,-,0.19,0
20-Nov-15,0.19,0.19,0.19,0.19,0
19-Nov-15,0.18,0.18,0.18,0.18,0
18-Nov-15,0.16,0.16,0.16,0.16,0
17-Nov-15,0.19,0.19,0.19,0.19,0
16-Nov-15,0.16,0.16,0.16,0.16,0
13-Nov-15,0.19,0.19,0.19,0.19,0
12-Nov-15,0.18,0.18,0.18,0.18,0
11-Nov-15,-,-,-,0.18,0
10-Nov-15,0.18,0.18,0.18,0.18,0
9-Nov-15,-,-,-,0.18,0
6-Nov-15,0.15,0.18,0.15,0.18,0
5-Nov-15,0.16,0.16,0.16,0.16,0
4-Nov-15,0.18,0.18,0.18,0.18,0
3-Nov-15,-,-,-,0.16,0
2-Nov-15,0.15,0.16,0.15,0.16,0
30-Oct-15,-,-,-,0.16,0
29-Oct-15,-,-,-,0.16,0
28-Oct-15,0.16,0.16,0.16,0.16,0
27-Oct-15,0.18,0.18,0.16,0.16,0
26-Oct-15,0.16,0.16,0.16,0.16,0
23-Oct-15,0.16,0.19,0.16,0.19,0
22-Oct-15,-,-,-,0.19,0
21-Oct-15,0.19,0.19,0.19,0.19,0
20-Oct-15,-,-,-,0.19,0
19-Oct-15,-,-,-,0.19,0
16-Oct-15,-,-,-,0.19,0
15-Oct-15,0.19,0.19,0.19,0.19,0
14-Oct-15,0.19,0.19,0.19,0.19,0
13-Oct-15,-,-,-,0.15,0
12-Oct-15,0.15,0.15,0.15,0.15,0
9-Oct-15,-,-,-,0.22,0
8-Oct-15,-,-,-,0.22,0
7-Oct-15,0.16,0.22,0.16,0.22,0
6-Oct-15,0.17,0.17,0.17,0.17,0
5-Oct-15,-,-,-,0.13,0
2-Oct-15,0.24,0.24,0.13,0.13,0
1-Oct-15,-,-,-,0.17,0
30-Sep-15,0.17,0.17,0.17,0.17,0
29-Sep-15,-,-,-,0.24,0
28-Sep-15,0.25,0.25,0.24,0.24,0
25-Sep-15,0.17,0.17,0.17,0.17,0
24-Sep-15,-,-,-,0.25,0
23-Sep-15,0.25,0.25,0.25,0.25,0
22-Sep-15,0.17,0.17,0.17,0.17,0
21-Sep-15,0.25,0.25,0.25,0.25,0
18-Sep-15,0.17,0.24,0.17,0.24,0
17-Sep-15,0.19,0.25,0.17,0.24,0
16-Sep-15,0.15,0.19,0.15,0.19,0
15-Sep-15,0.15,0.15,0.15,0.15,0
14-Sep-15,-,-,-,0.19,0
11-Sep-15,-,-,-,0.19,0
10-Sep-15,-,-,-,0.19,0
9-Sep-15,0.15,0.19,0.15,0.19,0
8-Sep-15,-,-,-,0.23,0
7-Sep-15,-,-,-,0.23,0
4-Sep-15,0.23,0.23,0.23,0.23,0
3-Sep-15,0.16,0.16,0.16,0.16,0
2-Sep-15,-,-,-,0.16,0
1-Sep-15,0.16,0.16,0.16,0.16,0
28-Aug-15,-,-,-,0.24,0
27-Aug-15,0.24,0.24,0.24,0.24,0
26-Aug-15,0.20,0.20,0.20,0.20,0
25-Aug-15,0.15,0.19,0.15,0.19,0
24-Aug-15,-,-,-,0.19,0
21-Aug-15,-,-,-,0.19,0
20-Aug-15,0.15,0.19,0.15,0.19,0
19-Aug-15,0.20,0.20,0.15,0.15,0
18-Aug-15,-,-,-,0.15,0
17-Aug-15,0.15,0.15,0.15,0.15,0
14-Aug-15,-,-,-,0.15,0
13-Aug-15,0.15,0.15,0.15,0.15,0
12-Aug-15,-,-,-,0.15,0
11-Aug-15,0.15,0.15,0.15,0.15,0
10-Aug-15,-,-,-,0.20,0
7-Aug-15,0.20,0.20,0.20,0.20,0
6-Aug-15,-,-,-,0.20,0
5-Aug-15,0.20,0.20,0.20,0.20,0
4-Aug-15,0.25,0.25,0.23,0.23,0
3-Aug-15,0.20,0.20,0.20,0.20,0
31-Jul-15,0.25,0.25,0.25,0.25,0
30-Jul-15,-,-,-,0.15,0
29-Jul-15,-,-,-,0.15,0
28-Jul-15,-,-,-,0.15,0
27-Jul-15,-,-,-,0.15,0
24-Jul-15,0.15,0.15,0.15,0.15,0
23-Jul-15,0.20,0.20,0.20,0.20,0
22-Jul-15,-,-,-,0.20,0
21-Jul-15,0.20,0.20,0.15,0.20,0
20-Jul-15,-,-,-,0.20,0
17-Jul-15,0.20,0.20,0.20,0.20,0
16-Jul-15,-,-,-,0.15,0
15-Jul-15,-,-,-,0.15,0
14-Jul-15,-,-,-,0.15,0
13-Jul-15,0.15,0.15,0.15,0.15,0
10-Jul-15,-,-,-,0.24,0
9-Jul-15,0.24,0.24,0.24,0.24,0
8-Jul-15,0.20,0.23,0.20,0.23,0
7-Jul-15,0.20,0.20,0.13,0.20,0
6-Jul-15,0.20,0.27,0.20,0.27,0
3-Jul-15,-,-,-,0.30,0
2-Jul-15,0.30,0.30,0.30,0.30,0
1-Jul-15,0.27,0.27,0.27,0.27,0
30-Jun-15,0.22,0.29,0.20,0.20,0
29-Jun-15,0.27,0.31,0.22,0.29,0
26-Jun-15,0.35,0.35,0.35,0.35,0
25-Jun-15,-,-,-,0.27,0
24-Jun-15,0.27,0.27,0.27,0.27,0
23-Jun-15,0.27,0.38,0.27,0.38,0
22-Jun-15,0.36,0.38,0.36,0.38,0
19-Jun-15,-,-,-,0.33,0
18-Jun-15,-,-,-,0.33,0
17-Jun-15,-,-,-,0.33,0
16-Jun-15,-,-,-,0.33,0
15-Jun-15,0.33,0.33,0.33,0.33,0
12-Jun-15,0.25,0.25,0.25,0.25,0
11-Jun-15,0.35,0.35,0.35,0.35,0
10-Jun-15,0.35,0.35,0.35,0.35,0
9-Jun-15,0.25,0.35,0.25,0.35,0
8-Jun-15,0.27,0.27,0.27,0.27,0
5-Jun-15,0.33,0.33,0.25,0.27,0
4-Jun-15,0.42,0.44,0.30,0.43,0
3-Jun-15,0.30,0.44,0.26,0.42,0
2-Jun-15,0.26,0.26,0.25,0.25,0
1-Jun-15,0.20,0.24,0.20,0.24,0
29-May-15,-,-,-,0.18,0
28-May-15,-,-,-,0.18,0
27-May-15,0.32,0.32,0.18,0.18,0
26-May-15,0.30,0.30,0.30,0.30,0
22-May-15,0.20,0.30,0.20,0.30,0
21-May-15,-,-,-,0.30,0
20-May-15,0.30,0.30,0.30,0.30,0
19-May-15,0.30,0.30,0.30,0.30,0
18-May-15,-,-,-,0.30,0
15-May-15,-,-,-,0.30,0
14-May-15,-,-,-,0.30,0
13-May-15,0.20,0.30,0.20,0.30,0
12-May-15,0.20,0.20,0.20,0.20,0
11-May-15,-,-,-,0.20,0
8-May-15,0.20,0.20,0.20,0.20,0
7-May-15,0.20,0.20,0.20,0.20,0
6-May-15,-,-,-,0.20,0
5-May-15,-,-,-,0.20,0
1-May-15,0.31,0.31,0.20,0.20,0
30-Apr-15,0.20,0.20,0.20,0.20,0
29-Apr-15,0.31,0.31,0.31,0.31,0
28-Apr-15,0.31,0.31,0.20,0.20,0
27-Apr-15,0.20,0.29,0.20,0.29,0
24-Apr-15,0.21,0.29,0.21,0.29,0
23-Apr-15,0.21,0.21,0.21,0.21,0
22-Apr-15,0.29,0.29,0.29,0.29,0
21-Apr-15,-,-,-,0.32,0
20-Apr-15,-,-,-,0.32,0
17-Apr-15,-,-,-,0.32,0
16-Apr-15,-,-,-,0.32,0
15-Apr-15,0.28,0.32,0.28,0.32,0
14-Apr-15,0.25,0.25,0.25,0.25,0
13-Apr-15,0.26,0.28,0.25,0.25,0
10-Apr-15,-,-,-,0.26,0
9-Apr-15,0.32,0.32,0.26,0.26,0
8-Apr-15,-,-,-,0.26,0
7-Apr-15,-,-,-,0.26,0
2-Apr-15,0.26,0.26,0.26,0.26,0
1-Apr-15,0.25,0.32,0.25,0.32,0
31-Mar-15,0.39,0.40,0.39,0.40,0
30-Mar-15,0.32,0.32,0.28,0.28,0
27-Mar-15,0.32,0.34,0.25,0.25,0
26-Mar-15,0.28,0.28,0.28,0.28,0
25-Mar-15,0.32,0.32,0.32,0.32,0
24-Mar-15,0.32,0.32,0.32,0.32,0
23-Mar-15,0.32,0.32,0.25,0.25,0
20-Mar-15,0.25,0.30,0.25,0.30,0
19-Mar-15,0.25,0.25,0.25,0.25,0
18-Mar-15,0.25,0.25,0.25,0.25,0
17-Mar-15,-,-,-,0.32,0
16-Mar-15,0.32,0.32,0.32,0.32,0
13-Mar-15,0.25,0.25,0.25,0.25,0
12-Mar-15,0.30,0.30,0.30,0.30,0
11-Mar-15,0.26,0.26,0.26,0.26,0
10-Mar-15,0.32,0.32,0.32,0.32,0
9-Mar-15,-,-,-,0.30,0
6-Mar-15,0.26,0.30,0.26,0.30,0
5-Mar-15,0.25,0.30,0.25,0.26,0
4-Mar-15,0.28,0.33,0.26,0.30,0
3-Mar-15,0.25,0.28,0.25,0.28,0
2-Mar-15,0.30,0.30,0.26,0.26,0
27-Feb-15,0.36,0.45,0.30,0.30,0
26-Feb-15,0.35,0.38,0.30,0.34,0
25-Feb-15,0.30,0.35,0.30,0.35,0
24-Feb-15,-,-,-,0.30,0
23-Feb-15,-,-,-,0.30,0
20-Feb-15,0.35,0.35,0.30,0.30,0
19-Feb-15,-,-,-,0.35,0
18-Feb-15,0.35,0.35,0.35,0.35,0
17-Feb-15,0.35,0.35,0.35,0.35,0
16-Feb-15,0.35,0.35,0.35,0.35,0
13-Feb-15,0.30,0.36,0.30,0.36,0
12-Feb-15,0.30,0.30,0.30,0.30,0
11-Feb-15,0.38,0.38,0.30,0.30,0
10-Feb-15,0.34,0.37,0.34,0.37,0
9-Feb-15,0.28,0.34,0.28,0.34,0
6-Feb-15,0.28,0.32,0.28,0.28,0
5-Feb-15,0.28,0.28,0.28,0.28,0
4-Feb-15,0.28,0.28,0.28,0.28,0
3-Feb-15,0.28,0.28,0.28,0.28,0
2-Feb-15,-,-,-,0.29,0
30-Jan-15,0.28,0.29,0.28,0.29,0
29-Jan-15,0.27,0.30,0.25,0.25,0
28-Jan-15,-,-,-,0.35,0
27-Jan-15,0.32,0.35,0.32,0.35,0
26-Jan-15,-,-,-,0.26,0
23-Jan-15,0.25,0.26,0.25,0.26,0
22-Jan-15,0.32,0.32,0.26,0.26,0
21-Jan-15,0.30,0.30,0.30,0.30,0
20-Jan-15,0.34,0.34,0.31,0.34,0
19-Jan-15,0.34,0.34,0.34,0.34,0
16-Jan-15,0.30,0.30,0.30,0.30,0
15-Jan-15,0.31,0.34,0.31,0.34,0
14-Jan-15,0.34,0.34,0.34,0.34,0
13-Jan-15,0.31,0.31,0.30,0.30,0
12-Jan-15,0.37,0.37,0.31,0.37,0
9-Jan-15,0.31,0.31,0.31,0.31,0
8-Jan-15,0.31,0.37,0.31,0.37,0
7-Jan-15,0.30,0.35,0.30,0.31,0
6-Jan-15,0.30,0.35,0.30,0.35,0
5-Jan-15,0.36,0.36,0.30,0.30,0
31-Dec-14,0.32,0.55,0.32,0.38,0
30-Dec-14,0.32,0.32,0.32,0.32,0
29-Dec-14,0.30,0.30,0.30,0.30,0
24-Dec-14,0.27,0.32,0.27,0.30,0
23-Dec-14,0.27,0.32,0.27,0.31,0
22-Dec-14,0.20,0.28,0.20,0.25,0
19-Dec-14,0.22,0.29,0.20,0.28,0
18-Dec-14,0.27,0.30,0.22,0.22,0
17-Dec-14,0.31,0.31,0.26,0.26,0
16-Dec-14,0.30,0.32,0.26,0.26,0
15-Dec-14,0.35,0.35,0.30,0.30,0
12-Dec-14,0.39,0.39,0.39,0.39,0
11-Dec-14,0.38,0.38,0.38,0.38,0
10-Dec-14,0.35,0.35,0.35,0.35,0
9-Dec-14,0.39,0.39,0.35,0.35,0
8-Dec-14,0.36,0.38,0.35,0.38,0
5-Dec-14,0.42,0.42,0.36,0.36,0
4-Dec-14,0.37,0.39,0.36,0.36,0
3-Dec-14,0.40,0.40,0.35,0.35,0
2-Dec-14,0.43,0.51,0.40,0.41,0
1-Dec-14,0.46,0.55,0.40,0.42,0
28-Nov-14,0.41,0.41,0.35,0.38,0
27-Nov-14,0.35,0.35,0.35,0.35,0
26-Nov-14,0.42,0.42,0.32,0.40,0
25-Nov-14,0.32,0.43,0.32,0.36,0
24-Nov-14,0.34,0.38,0.34,0.38,0
21-Nov-14,0.35,0.35,0.31,0.34,0
20-Nov-14,0.30,0.31,0.30,0.31,0
19-Nov-14,0.35,0.38,0.35,0.35,0
18-Nov-14,0.35,0.35,0.30,0.35,0
17-Nov-14,0.40,0.40,0.35,0.35,0
14-Nov-14,0.36,0.40,0.35,0.35,0
13-Nov-14,-,-,-,0.36,0
12-Nov-14,0.40,0.40,0.36,0.36,0
11-Nov-14,0.40,0.40,0.36,0.36,0
10-Nov-14,0.40,0.41,0.40,0.40,0
7-Nov-14,0.39,0.40,0.39,0.40,0
6-Nov-14,0.41,0.42,0.35,0.35,0
5-Nov-14,0.42,0.45,0.42,0.43,0
4-Nov-14,0.45,0.48,0.45,0.45,0
3-Nov-14,0.57,0.57,0.41,0.45,0
31-Oct-14,0.55,0.58,0.55,0.57,0
30-Oct-14,0.58,0.58,0.50,0.55,0
29-Oct-14,0.56,0.58,0.50,0.58,0
28-Oct-14,0.57,0.57,0.53,0.55,0
27-Oct-14,0.58,0.60,0.55,0.60,0
24-Oct-14,0.55,0.61,0.55,0.55,0
23-Oct-14,0.55,0.60,0.50,0.55,0
22-Oct-14,0.74,0.74,0.55,0.60,0
21-Oct-14,0.78,0.98,0.65,0.85,0
20-Oct-14,0.67,0.85,0.67,0.83,0
17-Oct-14,0.66,0.76,0.55,0.67,0
16-Oct-14,0.57,0.77,0.57,0.76,0
15-Oct-14,0.66,0.77,0.62,0.65,0
14-Oct-14,0.66,0.66,0.55,0.66,0
13-Oct-14,0.67,0.67,0.55,0.55,0
10-Oct-14,0.65,0.70,0.58,0.65,0
9-Oct-14,0.68,0.80,0.65,0.75,0
8-Oct-14,0.62,0.80,0.62,0.76,0
7-Oct-14,0.68,0.68,0.60,0.60,0
6-Oct-14,0.59,0.73,0.55,0.60,0
3-Oct-14,0.50,0.86,0.50,0.60,0
2-Oct-14,-,-,-,0.52,0
1-Oct-14,-,-,-,0.52,0
30-Sep-14,-,-,-,0.52,0
29-Sep-14,0.52,0.52,0.52,0.52,0
26-Sep-14,-,-,-,0.50,0
25-Sep-14,0.50,0.50,0.50,0.50,0
24-Sep-14,-,-,-,0.50,0
23-Sep-14,0.50,0.50,0.50,0.50,0
22-Sep-14,-,-,-,0.53,0
19-Sep-14,-,-,-,0.53,0
18-Sep-14,-,-,-,0.53,0
17-Sep-14,-,-,-,0.53,0
16-Sep-14,-,-,-,0.53,0
15-Sep-14,0.53,0.53,0.53,0.53,0
12-Sep-14,0.50,0.50,0.50,0.50,0
11-Sep-14,0.53,0.53,0.53,0.53,0
10-Sep-14,-,-,-,0.58,0
9-Sep-14,0.50,0.58,0.50,0.58,0
8-Sep-14,-,-,-,0.45,0
5-Sep-14,0.45,0.45,0.45,0.45,0
4-Sep-14,-,-,-,0.50,0
3-Sep-14,-,-,-,0.50,0
2-Sep-14,0.75,0.50,0.50,0.50,0
1-Sep-14,-,-,-,0.50,0
29-Aug-14,0.50,0.50,0.50,0.50,0
